row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
210,-2518679276294676936,"Remarks to the National Baptist Convention, U.S.A., in New Orleans, Louisiana",William J. Clinton,1994-09-09,use the difficulties of the moment to dampen the energies of americans to defeat our spirits i say that is wrong the scripture says let us not grow weary in well-doing for in due season we shall reap if we do not lose heart the darkness of every storm provides a new chance for renewal every storm and so does this one so to all,Galatians 6:9,"And let us not be weary in well doing: for in due season we shall reap, if we faint not.",0.943989837218548,TRUE,,0.95
211,-2518679276294676936,"Remarks to the National Baptist Convention, U.S.A., in New Orleans, Louisiana",William J. Clinton,1994-09-09,rifling through this country and is going to work you know paul st paul was not timothy's father but he was his spiritual father and he said when i call to remembrance the unfeigned faith that is in thee i put thee in remembrance that thou stir up the gift of god which is in thee i believe and you believe that every child has,2 Timothy 1:5,"When I call to remembrance the unfeigned faith that is in thee, which dwelt first in thy grandmother Lois, and thy mother Eunice; and I am persuaded that in thee also.",0.9651734687871548,TRUE,,0.95
212,-2518679276294676936,"Remarks to the National Baptist Convention, U.S.A., in New Orleans, Louisiana",William J. Clinton,1994-09-09,know paul st paul was not timothy's father but he was his spiritual father and he said when i call to remembrance the unfeigned faith that is in thee i put thee in remembrance that thou stir up the gift of god which is in thee i believe and you believe that every child has a gift of god within them when the gift dies it is our sin as well as theirs and our loss as well as theirs so let us leave here resolved to stir up the gift of god that is within us and do those things that will enable us to go forward with joy and confidence to make the future what it ought to,2 Timothy 1:6,"Wherefore I put thee in remembrance that thou stir up the gift of God, which is in thee by the putting on of my hands.",0.9788230948531036,TRUE,,0.98
250,-2543476570311181539,"Egyptian-Israeli Peace Negotiations Remarks of the President, the Israeli Foreign Minister, and the Egyptian Defense Minister at the Opening Ceremony.",Jimmy Carter,1978-10-12,"the president distinguished ministers mr vice president mr secretary friends for 2,000 years in the middle east people have cried peace peace when there was no peace the burden of war has lain heavily on this troubled ground but less than 1 month ago president sadat of egypt and prime",Jeremiah 6:14,"They have healed also the hurt of the daughter of my people slightly, saying, Peace, peace; when there is no peace.",0.102287284897132,TRUE,,0.9
251,-2543476570311181539,"Egyptian-Israeli Peace Negotiations Remarks of the President, the Israeli Foreign Minister, and the Egyptian Defense Minister at the Opening Ceremony.",Jimmy Carter,1978-10-12,"the president distinguished ministers mr vice president mr secretary friends for 2,000 years in the middle east people have cried peace peace when there was no peace the burden of war has lain heavily on this troubled ground but less than 1 month ago president sadat of egypt and prime",Jeremiah 8:11,"For they have healed the hurt of the daughter of my people slightly, saying, Peace, peace; when there is no peace.",0.5095277302865812,TRUE,,1.0
308,-2612458258526140391,Address on Conservation at the Dedication of Everglades National Park.,Harry S Truman,1947-12-06,draw strength and peace of mind from our surroundings here we can truly understand what that great israelitist psalmist meant when he sang he maketh me to lie down in green pastures he leadeth me beside still waters he restoreth my soul note the president spoke at 2:30 p.m in everglades city fla his opening words referred to john pennekamp,Psalms 23:2,He maketh me to lie down in green pastures: he leadeth me beside the still waters.,0.9855540965626935,TRUE,,1.0
328,-2624477365215894893,Remarks at a Conference on Religious Liberty,Ronald Reagan,1985-04-16,is the distinction they draw between the temporal world and the spiritual world all religions in effect echo the words of the gospel of st matthew render therefore unto caesar the things which are caesar's and unto god the things that are god's what this injunction teaches us is that the individual cannot be entirely subordinate to the state that there exists a whole other,Luke 20:25,"And he said unto them, Render therefore unto Caesar the things which be Caesar's, and unto God the things which be God's.",0.9843876070304352,TRUE,,1.0
329,-2624477365215894893,Remarks at a Conference on Religious Liberty,Ronald Reagan,1985-04-16,is the distinction they draw between the temporal world and the spiritual world all religions in effect echo the words of the gospel of st matthew render therefore unto caesar the things which are caesar's and unto god the things that are god's what this injunction teaches us is that the individual cannot be entirely subordinate to the state that there exists a whole other realm an almost mysterious realm,Matthew 22:21,"They say unto him, Caesar's. Then saith he unto them, Render therefore unto Caesar the things which are Caesar's; and unto God the things that are God's.",0.9539200437821788,TRUE,,0.95
331,-2624477365215894893,Remarks at a Conference on Religious Liberty,Ronald Reagan,1985-04-16,the spiritual world all religions in effect echo the words of the gospel of st matthew render therefore unto caesar the things which are caesar's and unto god the things that are god's what this injunction teaches us is that the individual cannot be entirely subordinate to the state that there exists a whole other realm an almost mysterious realm,Mark 12:17,"And Jesus answering said unto them, Render to Caesar the things that are Caesar's, and to God the things that are God's. And they marvelled at him.",0.9816710338752236,TRUE,,1.0
337,-2624878479508584277,Remarks at Dr. Billy Graham's East Tennessee Crusade.,Richard Nixon,1970-05-28,message that he brings because what he will say to you is what america and the world needs to hear and that is that man does not live by bread alone that the material things are not enough that if we are going to bring people together as we must bring them together if we,Luke 4:4,"And Jesus answered him, saying, It is written, That man shall not live by bread alone, but by every word of God.",0.5602481470665368,TRUE,,0.8
373,-2659558373851962575,Remarks at a Reception for Senator Hayden Following the Senator's Announcement of His Decision To Retire.,Lyndon B. Johnson,1968-05-06,these halls i came here from the other end of the avenue today to speak on behalf of all the people to tell you that you fought a good fight you haven't finished the course but you have kept the faith everybody that knows you respects you and--i am speaking for ladies too--loves you note the president spoke at 5:18 p.m in the new senate,2 Timothy 4:7,"I have fought a good fight, I have finished my course, I have kept the faith:",0.9537567913265674,TRUE,,0.95
375,-2661058536147315388,Remarks at the Congressional Black Caucus Foundation Phoenix Awards Dinner,"Joseph R. Biden, Jr.",2024-09-14,"black history is american history and black excellence is american excellence let me close with this the psalms teach us and i quote i've been young and now i'm old""-which is true laughter and yet i have not seen the righteous forsaken i have not seen the righteous forsaken in 1971 as a 28-year-old kid i decided to run for the united states senate because of segregation in my city-my state thirteen black members of",Psalms 37:25,"I have been young, and now am old; yet have I not seen the righteous forsaken, nor his seed begging bread.",0.9858928603989608,TRUE,,0.95
376,-2661058536147315388,Remarks at the Congressional Black Caucus Foundation Phoenix Awards Dinner,"Joseph R. Biden, Jr.",2024-09-14,of the house but folks we have work to do so my challenge to you is to keep the faith and do the work because we know faith without works is dead in this moment i think of what shirley said she said quote freedom is an endless horizon and there are many roads that,James 2:20,"But wilt thou know, O vain man, that faith without works is dead?",0.92641863604512,TRUE,,0.9
377,-2661058536147315388,Remarks at the Congressional Black Caucus Foundation Phoenix Awards Dinner,"Joseph R. Biden, Jr.",2024-09-14,of the house but folks we have work to do so my challenge to you is to keep the faith and do the work because we know faith without works is dead in this moment i think of what shirley said she said quote freedom is an endless horizon and there are many roads that,James 2:26,"For as the body without the spirit is dead, so faith without works is dead also.",0.8564270742666533,TRUE,,0.85
389,-267527346988383606,The President's Radio Address,William J. Clinton,1995-12-23,the birth of a child whose only shelter was the straw of a manger let us remember the words of the prince of peace who said blessed are the peacemakers we ask the blessings of this peace for everyone that is our prayer this christmas thanks for listening note the president spoke at 10:06 a.m,Matthew 5:9,Blessed are the peacemakers: for they shall be called the children of God.,0.2242586796669941,TRUE,,0.9
399,-2683631287907556996,Radio and Television Address to the American People on Election Eve.,Lyndon B. Johnson,1964-11-02,past that future has many challenges we must work to extend increasing abundance to all our people but we have also learned that man does not live by bread alone the satisfactions of life cannot be measured just by the size of a salary check jefferson did not dream or lincoln suffer or roosevelt toil,Luke 4:4,"And Jesus answered him, saying, It is written, That man shall not live by bread alone, but by every word of God.",0.3295538002993002,TRUE,,0.9
419,-2694864490960927229,"Remarks to the Women's International Convention of the Church of God in Christ in New Orleans, Louisiana",William J. Clinton,1996-05-30,and better communities and better schools and better tomorrows for our children you are here to reach out-not to curse the darkness but to light a candle put it on a candlestick and give that light to all of america's house and you are for you are working every hour and every day to keep our children free from harm,Matthew 5:15,"Neither do men light a candle, and put it under a bushel, but on a candlestick; and it giveth light unto all that are in the house.",0.8377483135502907,TRUE,,0.9
421,-2694864490960927229,"Remarks to the Women's International Convention of the Church of God in Christ in New Orleans, Louisiana",William J. Clinton,1996-05-30,selectively but there are hundreds of admonitions in the bible hundreds to take care of the children especially the poor children even as you have done it unto the least of these you have also done it unto me if that was true for jesus surely it must be true of america so i say to you i honor your commitment i honor your actions,Matthew 25:40,"And the King shall answer and say unto them, Verily I say unto you, Inasmuch as ye have done it unto one of the least of these my brethren, ye have done it unto me.",0.8349290886104342,TRUE,,0.95
434,-270772135723539544,"Remarks at a Church Service in Soweto, South Africa",William J. Clinton,1998-03-29,when you are angry when you wonder whether you can make the most of your freedom for these children remember what st paul said to the galatians let us not grow weary in doing good for in due season we shall reap if we do not lose heart god bless you keep your heart note the president spoke at 10:37 a.m at regina mundi catholic church in his remarks he,Galatians 6:9,"And let us not be weary in well doing: for in due season we shall reap, if we faint not.",0.9822659273317564,TRUE,,1.0
436,-2708582971794908129,"Remarks at a ""Make America Great Again"" Rally in Melbourne, Florida",Donald J. Trump (1st Term),2017-02-18,the first lady thank you audience members u.s.a u.s.a u.s.a the first lady thank you let us pray our father who art in heaven hallowed be thy name thy kingdom come thy will be done on earth as it is in heaven give us these days our daily bread and forgive us our trespasses as,Matthew 6:9,"After this manner therefore pray ye: Our Father which art in heaven, Hallowed be thy name.",0.9153688520448616,TRUE,,1.0
437,-2708582971794908129,"Remarks at a ""Make America Great Again"" Rally in Melbourne, Florida",Donald J. Trump (1st Term),2017-02-18,audience members u.s.a u.s.a u.s.a the first lady thank you let us pray our father who art in heaven hallowed be thy name thy kingdom come thy will be done on earth as it is in heaven give us these days our daily bread and forgive us our trespasses as we forgive those who trespasses against us and lead us,Matthew 6:10,"Thy kingdom come. Thy will be done in earth, as it is in heaven.",0.3016429949009273,TRUE,,0.8
437,-2708582971794908129,"Remarks at a ""Make America Great Again"" Rally in Melbourne, Florida",Donald J. Trump (1st Term),2017-02-18,audience members u.s.a u.s.a u.s.a the first lady thank you let us pray our father who art in heaven hallowed be thy name thy kingdom come thy will be done on earth as it is in heaven give us these days our daily bread and forgive us our trespasses as we forgive those who trespasses against us and lead us,Matthew 6:11,"Give us this day our daily bread.",0.3016429949009273,TRUE,,0.8
441,-2708582971794908129,"Remarks at a ""Make America Great Again"" Rally in Melbourne, Florida",Donald J. Trump (1st Term),2017-02-18,be thy name thy kingdom come thy will be done on earth as it is in heaven give us these days our daily bread and forgive us our trespasses as we forgive those who trespasses against us and lead us not into temptation but deliver us from evil for thine is the kingdom and the,Matthew 6:12,"And forgive us our debts, as we forgive our debtors.",0.778043348464893,TRUE,,0.9
442,-2708582971794908129,"Remarks at a ""Make America Great Again"" Rally in Melbourne, Florida",Donald J. Trump (1st Term),2017-02-18,on earth as it is in heaven give us these days our daily bread and forgive us our trespasses as we forgive those who trespasses against us and lead us not into temptation but deliver us from evil for thine is the kingdom and the power and the glory forever and ever amen good afternoon it is my honor and great pleasure to stand here before you as the first lady of the united states,Matthew 6:13,"And lead us not into temptation, but deliver us from evil: For thine is the kingdom, and the power, and the glory, for ever. Amen.",0.981769557744556,TRUE,,0.95
476,-2723142081588056232,Toasts of the President and President Houphouet-Boigny of the Ivory Coast,Lyndon B. Johnson,1967-08-17,made this possible but mr president there is one element that we cannot assign numbers to this is vision the bible tells us that where there is no vision the people perish you have proved that where there is vision--and where there is leadership--then the people can prosper my friends the capacity to plan and to provide genuine leadership for his people are qualities that distinguish our guest here today,Proverbs 29:18,"Where there is no vision, the people perish: but he that keepeth the law, happy is he.",0.9957943973055996,TRUE,,1.0
500,-2747924379429433612,"Remarks of President Carter, President Anwar al-Sadat of Egypt, and Prime Minister Menahem Begin of Israel at the Egyptian-Israeli Peace Treaty Signing Ceremony",Jimmy Carter,1979-03-26,"people gave the world a vision of eternal peace of universal disarmament of abolishing the teaching and the learning of war two prophets yishayahu ben amotz and micah hamorashti having foreseen the spiritual unity of man under god with these words coming forth from jerusalem gave the nations of the world the following vision-expressed in identical terms-""and they shall beat their swords into plowshares and their spears into pruning hooks nation shall not lift up sword against nation neither shall they learn war any more despite the tragedies and disappointments of the past we must never forsake that vision that human dream that unshakable faith peace is the beauty of",Micah 4:3,"And he shall judge among many people, and rebuke strong nations afar off; and they shall beat their swords into plowshares, and their spears into pruninghooks: nation shall not lift up a sword against nation, neither shall they learn war any more.",0.9984649134388872,TRUE,,0.99
501,-2747924379429433612,"Remarks of President Carter, President Anwar al-Sadat of Egypt, and Prime Minister Menahem Begin of Israel at the Egyptian-Israeli Peace Treaty Signing Ceremony",Jimmy Carter,1979-03-26,"foreseen the spiritual unity of man under god with these words coming forth from jerusalem gave the nations of the world the following vision-expressed in identical terms-""and they shall beat their swords into plowshares and their spears into pruning hooks nation shall not lift up sword against nation neither shall they learn war any more despite the tragedies and disappointments of the past we must never forsake that vision that human dream that unshakable faith peace is the beauty of",Isaiah 2:4,"And he shall judge among the nations, and shall rebuke many people: and they shall beat their swords into plowshares, and their spears into pruninghooks: nation shall not lift up sword against nation, neither shall they learn war any more.",0.9181332128051818,TRUE,,0.95
504,-2747924379429433612,"Remarks of President Carter, President Anwar al-Sadat of Egypt, and Prime Minister Menahem Begin of Israel at the Egyptian-Israeli Peace Treaty Signing Ceremony",Jimmy Carter,1979-03-26,of the remnants of the wall destined to protect the chosen place of god's glory our hearts wept with them in remembrance in hebrew our feet shall stand within thy gates o jerusalem jerusalem is builded as a city that is compact together in english this is the third day in my life i have signed a treaty of peace,Psalms 122:2,"Our feet shall stand within thy gates, O Jerusalem.",0.9933665509609696,TRUE,,0.99
505,-2747924379429433612,"Remarks of President Carter, President Anwar al-Sadat of Egypt, and Prime Minister Menahem Begin of Israel at the Egyptian-Israeli Peace Treaty Signing Ceremony",Jimmy Carter,1979-03-26,chosen place of god's glory our hearts wept with them in remembrance in hebrew our feet shall stand within thy gates o jerusalem jerusalem is builded as a city that is compact together in english this is the third day in my life i have signed a treaty of peace with our great neighbor with egypt the heart is full,Psalms 122:3,Jerusalem is builded as a city that is compact together:,0.9917728001451184,TRUE,,1.0
532,-2768530340683332011,Toasts of the President and King Paul of Greece,Dwight D. Eisenhower,1953-10-28,when all the world is divided by virtue of a struggle between those who believe in the essential dignity of man as a creature created in the image of his god and those who contend that man is nothing but a pawn a creature of the state and has no reason for existence except as,Genesis 9:6,"Whoso sheddeth man's blood, by man shall his blood be shed: for in the image of God made he man.",0.2147405623799744,TRUE,,0.8
574,-2799628976916911463,"Debate Between the President and Former Vice President Walter F. Mondale in Louisville, Kentucky",Ronald Reagan,1984-10-07,over 14 percent whereas statewide it was the lowest in the country i believe--5.6 percent and you made the comment however that man does not live by bread alone what did you mean by that comment and if i interpret it correctly it would be a comment more addressed to the affluent who obviously can,Luke 4:4,"And Jesus answered him, saying, It is written, That man shall not live by bread alone, but by every word of God.",0.2071065211487508,TRUE,,0.9
604,-2818877555894851934,Remarks on Lighting the National Christmas Tree,Donald J. Trump (1st Term),2018-11-28,"world this is a sacred season that begins 2,000 years ago when jesus christ was born an angel declared to the shepherds tending their flocks behold i bring you good tidings great joy which shall be to all people for unto you is born this day in the city of david a saviour which is christ the lord there in bethlehem mary and joseph held",Luke 2:10,"And the angel said unto them, Fear not: for, behold, I bring you good tidings of great joy, which shall be to all people.",0.8354132916979092,TRUE,,1.0
605,-2818877555894851934,Remarks on Lighting the National Christmas Tree,Donald J. Trump (1st Term),2018-11-28,born an angel declared to the shepherds tending their flocks behold i bring you good tidings great joy which shall be to all people for unto you is born this day in the city of david a saviour which is christ the lord there in bethlehem mary and joseph held in their hands the son of god the light of the world and through him,Luke 2:11,"For unto you is born this day in the city of David a Saviour, which is Christ the Lord.",0.9520054121796524,TRUE,,0.95
655,-2875818834100256850,Remarks at the War Memorial Building in Nashville,Lyndon B. Johnson,1964-10-09,"men like that that are going to lead and speak the voice of tennessee in the future we are told in the scriptures that there is a time to every purpose under the heaven--""a time to break down and a time to build up well i believe that this is a time to build up and that is really the main issue in this campaign the issue is whether the american people want to continue to build our nation on",Ecclesiastes 3:1,"To every thing there is a season, and a time to every purpose under the heaven:",0.1080496084000984,TRUE,,0.9
656,-2875818834100256850,Remarks at the War Memorial Building in Nashville,Lyndon B. Johnson,1964-10-09,"men like that that are going to lead and speak the voice of tennessee in the future we are told in the scriptures that there is a time to every purpose under the heaven--""a time to break down and a time to build up well i believe that this is a time to build up and that is really the main issue in this campaign the issue is whether the american people want to continue to build our nation on",Ecclesiastes 3:3,"A time to kill, and a time to heal; a time to break down, and a time to build up;",0.2989145488288847,TRUE,,0.95
664,-2879552900064326934,Address to the Nation on Gun Violence,"Joseph R. Biden, Jr.",2022-06-02,raise you up on eagle's wings and bear you on the breath of dawn make you to shine like the sun and hold you in the palm of his hand that's my prayer for all of you god bless you note the president spoke at 7:32 p.m in the cross hall in his remarks he,Leviticus 14:26,And the priest shall pour of the oil into the palm of his own left hand:,0.1306268116707364,TRUE,,0.9
726,-2951581386530630958,"Remarks at the Annual Southern Baptist Convention in Atlanta, Georgia",George Bush,1991-06-06,what lincoln talked about when he said many times he went to his knees as president of the united states and as the psalmist wrote god is our refuge and strength a very present help in trouble god's light leads us forward and today as always let us pray for his continued guidance and his grace thank all of you,Psalms 46:1,"God is our refuge and strength, a very present help in trouble.",0.980376339683345,TRUE,,1.0
736,-2959664582077920862,"Remarks at the Dedication of the Pan American Flight 103 Memorial Cairn in Arlington, Virginia",William J. Clinton,1995-11-03,all labor for the day my fellow americans and citizens of the world when in the words of the psalm we shall not be afraid for the terror by night nor for the arrow that flieth by day nor for the pestilence that walketh in darkness nor for the destruction that wasteth at noonday the days are now shortening and december 21st approaches once again i hope to those of you who are members of,Psalms 91:5,Thou shalt not be afraid for the terror by night; nor for the arrow that flieth by day;,0.9323586801376268,TRUE,,1.0
737,-2959664582077920862,"Remarks at the Dedication of the Pan American Flight 103 Memorial Cairn in Arlington, Virginia",William J. Clinton,1995-11-03,my fellow americans and citizens of the world when in the words of the psalm we shall not be afraid for the terror by night nor for the arrow that flieth by day nor for the pestilence that walketh in darkness nor for the destruction that wasteth at noonday the days are now shortening and december 21st approaches once again i hope to those of you who are members of the families that the honor,Psalms 91:6,Nor for the pestilence that walketh in darkness; nor for the destruction that wasteth at noonday.,0.835380778193494,TRUE,,1.0
777,-3005470707782859028,Christmas Greeting to the Nation,Franklin D. Roosevelt,1937-12-24,of the birth of christ but instead an account of the great betrayal read what it says commanded the dominie and i read then judas which betrayed him answered and said master is it i he said unto him thou hast said my friend frowned but then he looked at me in triumph now i remember my hand is not as steady as it used,Matthew 26:25,"Then Judas, which betrayed him, answered and said, Master, is it I? He said unto him, Thou hast said.",0.9879655806401602,TRUE,,0.95
787,-3005470707782859028,Christmas Greeting to the Nation,Franklin D. Roosevelt,1937-12-24,my finger and not the top read the twenty-seventh verse it is not an eighth of an inch away read what it says and i read and he took the cup and gave thanks and gave it to them saying drink ye all of it mark that cried the old man exultantly not even to judas the betrayer was the wine of life denied i can preach my christmas sermon now and my text will be drink ye all of it good will toward men means good will to every last son of god peace on earth means peace to pilate peace to the thieves,Matthew 26:27,"And he took the cup, and gave thanks, and gave it to them, saying, Drink ye all of it;",0.959703782182909,TRUE,,0.95
812,-3035622380402574861,"Remarks at a Memorial Service for Firefighters in Worcester, Massachusetts",William J. Clinton,1999-12-09,community so they hastened to the dreadful place to save others for them there was no other way in the book of isaiah god asks whom shall i send and who will go for us and isaiah says here am i send me when the question again rang from the smoking skies last week paul brotherton timothy jackson jeremiah lucey jay lyons joseph mcguirk and thomas spencer also answered with a single voice here am i send me they were firefighters to the core heroes already as we have heard to their friends and loved ones not to mention the people they saved through the,Isaiah 6:8,"Also I heard the voice of the Lord, saying, Whom shall I send, and who will go for us? Then said I, Here am I; send me.",0.8859503465489202,TRUE,,0.9
817,-3035622380402574861,"Remarks at a Memorial Service for Firefighters in Worcester, Massachusetts",William J. Clinton,1999-12-09,the voice of god a wind shatters rocks in pieces but the bible says the lord is not in the wind then there's an earthquake and then a fire but god is not in the earthquake or in the fire but then the scripture says after the fire a still small voice it is that still small voice that spoke to those six good men that moved their souls to service and sacrifice the still small voice that endures through the ages that inspires the songs and words we have all shared today that must now carry this group of,1 Kings 19:12,And after the earthquake a fire; but the LORD was not in the fire: and after the fire a still small voice.,0.9787017803732896,TRUE,,1.0
831,-3045443525223357269,"Address at the American Jewish Tercentenary Dinner, New York City",Dwight D. Eisenhower,1954-10-20,noble concept of our common judeo-christian civilization shared by these two groups the ideal of peace i recall that wonderful prophecy of isaiah and the work of righteousness shall be peace and the effect of righteousness quietness and assurance forever the pursuit of peace is at once our religious obligation and our national policy peace in freedom where all men dwell in security is the,Isaiah 32:17,And the work of righteousness shall be peace; and the effect of righteousness quietness and assurance for ever.,0.9959939502912016,TRUE,,0.95
866,-3080284990873705590,Remarks at the National Prayer Breakfast,William J. Clinton,1994-02-03,second that we be honest and that we be fair sometimes i think the commandment we most like to overlook in this city is thou shalt not bear false witness third it requires that we give our bitterness and our resentments up i was thinking of this when mother teresa told the story of the,Exodus 20:16,Thou shalt not bear false witness against thy neighbour.,0.9692197494664077,TRUE,,1.0
914,-3133967114402160330,"Remarks Commemorating the 50th Anniversary of the Selma to Montgomery Marches for Voting Rights in Selma, Alabama",Barack Obama,2015-03-07,gush of blood and splintered bone would stay true to their north star and keep marching towards justice they did as scripture instructed rejoice in hope be patient in tribulation be constant in prayer and in the days to come they went back again and again when the trumpet call sounded for more to join,Romans 12:12,Rejoicing in hope; patient in tribulation; continuing instant in prayer;,0.9324179668398946,TRUE,,0.95
918,-3133967114402160330,"Remarks Commemorating the 50th Anniversary of the Selma to Montgomery Marches for Voting Rights in Selma, Alabama",Barack Obama,2015-03-07,early travelers and draw strength from their example and hold firmly to the words of the prophet isaiah those who hope in the lord will renew their strength they will soar on the wings like eagles they will run and not grow weary they will walk and not be faint we honor those who walked so we could run we must run so our children soar and we will not grow weary for we believe,Isaiah 40:31,"But they that wait upon the LORD shall renew their strength; they shall mount up with wings as eagles; they shall run, and not be weary; and they shall walk, and not faint.",0.9017687462474792,TRUE,,1.0
932,-3142615185953025381,Remarks at the Metropolitan Baptist Church,William J. Clinton,1997-12-07,instead of down the street at foundry where i normally am on sunday ephesians says we should speak the truth with our neighbors for we are members one of another i believe that i think that is the single most important political insight or social insight in the bible and i think it is what should drive us as we behave together we have to decide whether we are members one of the other is my destiny caught up in yours are your children my children do you care about my daughter are we part,Ephesians 4:25,"Wherefore putting away lying, speak every man truth with his neighbour: for we are members one of another.",0.9240650888737656,TRUE,,0.95
1004,-3203243548961866893,"Remarks Conceding the Presidential Election in Springfield, Illinois",Adlai Stevenson,1952-11-05,people have made their choice and i congratulate you that you may be the servant and guardian of peace and make the vale of trouble a door of hope is my earnest prayer best wishes adlai e stevenson someone asked me as i came in down on the street how i felt i was reminded,Hosea 2:15,"And I will give her her vineyards from thence, and the valley of Achor for a door of hope: and she shall sing there, as in the days of her youth, and as in the day when she came up out of the land of Egypt.",0.2943452214133174,TRUE,,0.7
1037,-3242075891820818278,"Remarks at a Wreath-Laying Ceremony at the Pentagon Memorial in Arlington, Virginia",Barack Obama,2013-09-11,members good morning the president from scripture we learn of the miracle of restoration you who have made me see many troubles and calamities will revive me again from the depths of the earth you will bring me up again you will increase my greatness and comfort me again secretary hagel general dempsey members of our armed forces and most of all the survivors who,Psalms 71:20,"Thou, which hast shewed me great and sore troubles, shalt quicken me again, and shalt bring me up again from the depths of the earth.",0.4790261225678082,TRUE,,0.9
1038,-3242075891820818278,"Remarks at a Wreath-Laying Ceremony at the Pentagon Memorial in Arlington, Virginia",Barack Obama,2013-09-11,who have made me see many troubles and calamities will revive me again from the depths of the earth you will bring me up again you will increase my greatness and comfort me again secretary hagel general dempsey members of our armed forces and most of all the survivors who bear the wounds of that day and the families of,Psalms 71:21,"Thou shalt increase my greatness, and comfort me on every side.",0.8802636451754113,TRUE,,0.9
