row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
233,5286532083085988946,Remarks on Signing the National POW/MIA Recognition Day Proclamation,George Bush,1989-07-28,can build a new spirit of peace in ecclesiastes it is written that there is a time for war a time for peace and a time to heal we will never forget those who served our country and when we receive final answers about their fate then this will truly,Ecclesiastes 3:8,"A time to love, and a time to hate; a time of war, and a time of peace.",0.8438222818093727,TRUE,,0.9
262,5324071596171362309,"Remarks at the Dedication of the John F. Kennedy Cultural Center at Mitchel Field, New York.",Lyndon B. Johnson,1964-05-09,of building a citizenship that would banish fear and would drive hate from the earth and would stop our name-calling and would end our mud-slinging and permit us to love thy neighbor as thyself i am honored that you asked me to come i hope i can come back to this center when your work,Matthew 19:19,"Honour thy father and thy mother: and, Thou shalt love thy neighbour as thyself.",0.1217204240949298,TRUE,,0.9
290,5363319343802998127,"Address at Madison Square Garden, New York City",Franklin D. Roosevelt,1936-10-31,to go on instead to work for and to sacrifice for each other that is why we need to say with the prophet what doth the lord require of thee-but to do justly to love mercy and to walk humbly with thy god that is why the recovery we seek the recovery we are winning is more than economic in it are included justice and love and humility not for,Micah 6:8,"He hath shewed thee, O man, what is good; and what doth the LORD require of thee, but to do justly, and to love mercy, and to walk humbly with thy God?",0.8036993965140427,TRUE,,0.95
297,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,within the covers of that single book are all the answers to all the problems that face us today if we'd only look there the grass withereth the flower fadeth but the word of our god shall stand forever i hope americans will read and study the bible in 1983 it's my firm belief that the enduring values as i say presented in its pages,Isaiah 40:8,"The grass withereth, the flower fadeth: but the word of our God shall stand for ever.",0.963228378431806,TRUE,,0.95
298,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,before or after class it ruled wrong too our only hope for tomorrow is in the faces of our children and we know jesus said suffer the little children to come unto me and forbid them not for such is the kingdom of god well last year we tried to pass an amendment that would allow communities to determine for themselves whether voluntary prayer should,Luke 18:16,"But Jesus called them unto him, and said, Suffer little children to come unto me, and forbid them not: for of such is the kingdom of God.",0.8760244485289354,TRUE,,0.9
299,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,before or after class it ruled wrong too our only hope for tomorrow is in the faces of our children and we know jesus said suffer the little children to come unto me and forbid them not for such is the kingdom of god well last year we tried to pass an amendment that would allow communities to determine for themselves whether voluntary prayer should,Mark 10:14,"But when Jesus saw it, he was much displeased, and said unto them, Suffer the little children to come unto me, and forbid them not: for of such is the kingdom of God.",0.9231867682534842,TRUE,,0.95
300,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,before or after class it ruled wrong too our only hope for tomorrow is in the faces of our children and we know jesus said suffer the little children to come unto me and forbid them not for such is the kingdom of god well last year we tried to pass an amendment that would allow communities to determine for themselves whether voluntary prayer should,Matthew 19:14,"But Jesus said, Suffer little children, and forbid them not, to come unto me: for of such is the kingdom of heaven.",0.7058938731522788,TRUE,,0.9
301,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,for good and it's thanks to the conviction and commitment of people like those who are helping victoria they're living the meaning of the two great commandments thou shalt love the lord thy god with all thy heart and with all thy soul and with all thy might and thou shalt love thy neighbour as thyself each year government bureaucracies spend bills billions for problems related to drugs and alcoholism and disease has anyone stopped,Deuteronomy 6:5,"And thou shalt love the LORD thy God with all thine heart, and with all thy soul, and with all thy might.",0.5632209264251783,TRUE,,0.9
302,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,for good and it's thanks to the conviction and commitment of people like those who are helping victoria they're living the meaning of the two great commandments thou shalt love the lord thy god with all thy heart and with all thy soul and with all thy might and thou shalt love thy neighbour as thyself each year government bureaucracies spend bills billions for problems related to drugs and alcoholism and disease has anyone stopped to consider that we might,Galatians 5:14,"For all the law is fulfilled in one word, even in this; Thou shalt love thy neighbour as thyself.",0.9392872670428164,TRUE,,1.0
303,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,for good and it's thanks to the conviction and commitment of people like those who are helping victoria they're living the meaning of the two great commandments thou shalt love the lord thy god with all thy heart and with all thy soul and with all thy might and thou shalt love thy neighbour as thyself each year government bureaucracies spend bills billions for problems related to drugs and alcoholism and disease has anyone stopped to consider that we might,James 2:8,"If ye fulfil the royal law according to the scripture, Thou shalt love thy neighbour as thyself, ye do well:",0.9631757572664804,TRUE,,1.0
304,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,for good and it's thanks to the conviction and commitment of people like those who are helping victoria they're living the meaning of the two great commandments thou shalt love the lord thy god with all thy heart and with all thy soul and with all thy might and thou shalt love thy neighbour as thyself each year government bureaucracies spend bills billions for problems related to drugs and alcoholism and disease has anyone stopped to consider that we might,Leviticus 19:18,"Thou shalt not avenge, nor bear any grudge against the children of thy people, but thou shalt love thy neighbour as thyself: I am the LORD.",0.8600363178368102,TRUE,,0.9
305,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,for good and it's thanks to the conviction and commitment of people like those who are helping victoria they're living the meaning of the two great commandments thou shalt love the lord thy god with all thy heart and with all thy soul and with all thy might and thou shalt love thy neighbour as thyself each year government bureaucracies spend bills billions for problems related to drugs and alcoholism and disease has anyone stopped to consider that we might,Luke 10:27,"And he answering said, Thou shalt love the Lord thy God with all thy heart, and with all thy soul, and with all thy strength, and with all thy mind; and thy neighbour as thyself.",0.582446702374618,TRUE,,0.9
306,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,for good and it's thanks to the conviction and commitment of people like those who are helping victoria they're living the meaning of the two great commandments thou shalt love the lord thy god with all thy heart and with all thy soul and with all thy might and thou shalt love thy neighbour as thyself each year government bureaucracies spend bills billions for problems related to drugs and alcoholism and disease has anyone stopped,Mark 12:30,"And thou shalt love the Lord thy God with all thy heart, and with all thy soul, and with all thy mind, and with all thy strength: this is the first commandment.",0.5254646892083986,TRUE,,0.9
310,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,for good and it's thanks to the conviction and commitment of people like those who are helping victoria they're living the meaning of the two great commandments thou shalt love the lord thy god with all thy heart and with all thy soul and with all thy might and thou shalt love thy neighbour as thyself each year government bureaucracies spend bills billions for problems related to drugs and alcoholism and disease has anyone stopped to consider that we might,Matthew 22:39,"And the second is like unto it, Thou shalt love thy neighbour as thyself.",0.302587646380247,TRUE,,1.0
312,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,to the conviction and commitment of people like those who are helping victoria they're living the meaning of the two great commandments thou shalt love the lord thy god with all thy heart and with all thy soul and with all thy might and thou shalt love thy neighbour as thyself each year government bureaucracies spend bills billions for problems related to drugs and alcoholism,Deuteronomy 10:12,"And now, Israel, what doth the LORD thy God require of thee, but to fear the LORD thy God, to walk in all his ways, and to love him, and to serve the LORD thy God with all thy heart and with all thy soul,",0.8428197013423409,TRUE,,1.0
317,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,are helping victoria they're living the meaning of the two great commandments thou shalt love the lord thy god with all thy heart and with all thy soul and with all thy might and thou shalt love thy neighbour as thyself each year government bureaucracies spend bills billions for problems related to drugs and alcoholism,Mark 12:33,"And to love him with all the heart, and with all the understanding, and with all the soul, and with all the strength, and to love his neighbour as himself, is more than all whole burnt offerings and sacrifices.",0.3589822560479834,TRUE,,0.8
320,5368767878107446019,Remarks at the Annual Convention of the National Religious Broadcasters,Ronald Reagan,1983-01-31,and forgiveness he taught us truth and left us hope in the book of john is the promise that we all go by-tells us that for god so loved the world that he gave his only begotten son that whosoever believeth in him should not perish but have everlasting life with his message and with your conviction and commitment we can still move mountains we can work to reach our dreams and to make america,John 3:16,"For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life.",0.9540748517287764,TRUE,,0.95
341,5384896501900858307,"Remarks at Parkrose High School in Portland, Oregon",George W. Bush,2002-01-05,it's so important for moms and dads to know that the most important job they will ever have is to love their children with all their heart and all their soul i'm so pleased to report to you that the great fabric of the country in terms of helping people exists because of faith-based institutions,Deuteronomy 6:5,"And thou shalt love the LORD thy God with all thine heart, and with all thy soul, and with all thy might.",0.5682516089884846,TRUE,,0.9
371,5418930846551255304,Remarks at the Annual Convention of the Congressional Medal of Honor Society in New York City,Ronald Reagan,1983-12-12,eight fine young americans had added their names to the long list of those who have given their lives for their country there was a need greater love hath no man than this that he lay down his life for his friends god bless all of you here today and yes god bless those who never lived to know that what they had done was,John 15:13,"Greater love hath no man than this, that a man lay down his life for his friends.",0.9804975708634062,TRUE,,1.0
386,5422674690603289980,"Remarks at a Reagan-Bush Rally in Brownsville, Texas",Ronald Reagan,1984-10-02,nation but let me say in closing that even though economic matters are important-well the old old saying is true man does not live by bread alone man lives by belief by faith in things that are larger than himself we really almost diminish all the things we are when,Matthew 4:4,"But he answered and said, It is written, Man shall not live by bread alone, but by every word that proceedeth out of the mouth of God.",0.1188348846663133,TRUE,,0.9
398,5433636065750989285,Remarks to the Congregation of Shiloh Baptist Church,William J. Clinton,2000-10-29,this possible and all the others who have been mentioned i want to thank this church for your outreach-to love not in word but in deed in truth i want to say a special word of appreciation to my friend your delegate in congress eleanor holmes norton for being here,1 John 3:18,"My little children, let us not love in word, neither in tongue; but in deed and in truth.",0.1276509833723304,TRUE,,0.9
429,5466983076252956146,Remarks on Lighting the National Christmas Tree,William J. Clinton,1994-12-07,celebrate the birth of jesus christ the prince of peace let us not forget his lesson that one day we will be asked whether we lived out his love in ways that treated all of our brothers and sisters as we would have treated him even the least of them he taught us all to seek peace and to treat all people with love in this holiday season as we gather our families and often go back to the places where we grew up this is a time to rededicate,Matthew 25:40,"And the King shall answer and say unto them, Verily I say unto you, Inasmuch as ye have done it unto one of the least of these my brethren, ye have done it unto me.",0.7721495723197774,TRUE,,0.9
463,5495827832068982809,Address at a University of Notre Dame Convocation,Gerald R. Ford,1975-03-17,do not share all of the father's views but he is following one nonconformist viewpoint to which i fully subscribe and i quote be not conformed to this world but be ye transformed by the renewing of your mind that ye may prove what is that good and acceptable and perfect will of god to conform to apathy and pessimism is to drop out and to cop out in that sense i fully reject conformity in that sense i am,Romans 12:2,"And be not conformed to this world: but be ye transformed by the renewing of your mind, that ye may prove what is that good, and acceptable, and perfect, will of God.",0.7547041999519867,TRUE,,0.9
470,5498706482026885624,"Remarks to the Clergy in Jamaica, New York",William J. Clinton,1998-10-30,39 hours i didn't do that in college i'm too old to do it now laughter i kept thinking of all those scripture verses you know let us not grow weary in doing good for in due season we shall reap if we do not lose heart i kept thinking well they who wait upon the lord will mount up with wings laughter run and not grow weary walk and,Galatians 6:9,"And let us not be weary in well doing: for in due season we shall reap, if we faint not.",0.931676172465756,TRUE,,0.95
471,5498706482026885624,"Remarks to the Clergy in Jamaica, New York",William J. Clinton,1998-10-30,weary in doing good for in due season we shall reap if we do not lose heart i kept thinking well they who wait upon the lord will mount up with wings laughter run and not grow weary walk and faint not i almost got to the end of that verse before we got peace the other day laughter now,Isaiah 40:31,"But they that wait upon the LORD shall renew their strength; they shall mount up with wings as eagles; they shall run, and not be weary; and they shall walk, and not faint.",0.9552311968693662,TRUE,,0.98
492,5517518532580902173,Toasts at a Dinner Honoring Prime Minister Yitzhak Shamir of Israel,George Bush,1989-04-06,had no choice therefore in the absence of peace we must be strong as you are in one of our prayers we use the words the lord will give his people strength the lord will bless his people with peace first strength then peace we are grateful to the united states for its great contribution to enable our small nation to develop a deterrent capacity,Psalms 29:11,The LORD will give strength unto his people; the LORD will bless his people with peace.,0.9676706906287716,TRUE,,0.95
503,5536236312117999268,Remarks on Lighting the National Christmas Tree,Barack Obama,2009-12-03,"message that has endured for more than 2,000 years that no matter who we are or where we are from we are each called to love one another as brother and sister while this story may be a christian one its lesson is universal it speaks to the hope we share as a people and",1 John 3:11,"For this is the message that ye heard from the beginning, that we should love one another.",0.8600919256660126,TRUE,,0.9
513,5541912282290630002,Remarks at the National Prayer Breakfast,"Joseph R. Biden, Jr.",2022-02-03,democracy to work together to right wrongs that's why we all came here to make the most of our time on earth for if a house divided cannot stand surely a house united can do anything and if we do that i think we'll have done our duty with history,Mark 3:25,"And if a house be divided against itself, that house cannot stand.",0.8920009893347676,TRUE,,0.9
561,5587905432693010654,Remarks at a Welcoming Ceremony for Pope Francis,Barack Obama,2015-09-23,society is not determined by wealth or power or station or celebrity but by how well we hew to scripture's call to lift up the poor and the marginalized to stand up for justice and against inequality and to ensure that every human being is able to live in dignity,Psalms 82:3,Defend the poor and fatherless: do justice to the afflicted and needy.,0.497216544690917,TRUE,,0.9
579,5615517915758464789,"Remarks to the Illinois General Assembly in Springfield, Illinois",Barack Obama,2016-02-10,arguments with douglas and others shaped the national debate that's when he uttered those brilliant words on the steps of the old state capitol that a house divided against itself cannot stand that this government cannot endure permanently half slave and half free he became the first republican president and i believe our greatest president,Mark 3:24-25,"And if a kingdom be divided against itself, that kingdom cannot stand. And if a house be divided against itself, that house cannot stand.",0.9880510953046492,TRUE,,1.0
661,5700113321454193996,The President's Weekly Address,Donald J. Trump (1st Term),2017-10-06,men and women who risked their lives to save their fellow citizens give proof to the words of this scripture the light shines in the darkness and the darkness has not overcome it americans defied death and hatred with love and courage this week our nation remembers all the wonderful people we have lost and,John 1:5,And the light shineth in darkness; and the darkness comprehended it not.,0.8661363970494719,TRUE,,0.9
673,5715281593632321455,Address at the Lighting of the National Community Christmas Tree on the White House Grounds,Harry S Truman,1946-12-24,of isaiah was fulfilled shepherds keeping the watch by night over their flock heard the glad tidings of great joy from the angels of the lord singing glory to god in the highest and on earth peace good will toward men the message of bethlehem best sums up our hopes tonight if we as a nation and the other nations of the world will accept,Luke 2:14,"Glory to God in the highest, and on earth peace, good will toward men.",0.9884237361118956,TRUE,,1.0
677,5715281593632321455,Address at the Lighting of the National Community Christmas Tree on the White House Grounds,Harry S Truman,1946-12-24,war any more selfishness and greed individual or national cause most of our troubles he whose birth we celebrate tonight was the world's greatest teacher he said therefore all things whatsoever ye would that men should do to you do ye even so to them for this is the law and the prophets through all the centuries since he spoke history has vindicated his teaching in this great country of ours has been demonstrated the fundamental unity of christianity and,Matthew 7:12,"Therefore all things whatsoever ye would that men should do to you, do ye even so to them: for this is the law and the prophets.",0.9741404647524764,TRUE,,1.0
683,5715281593632321455,Address at the Lighting of the National Community Christmas Tree on the White House Grounds,Harry S Truman,1946-12-24,made gives hope that in the coming year we shall reach our goal may 1947 entitle us to the benediction of the master blessed are the peacemakers for they shall be called the children of god because of what we have achieved for peace because of all the promise our future holds i say to all my countrymen merry christmas,Matthew 5:9,Blessed are the peacemakers: for they shall be called the children of God.,0.98941663140172,TRUE,,1.0
699,5733396703532595498,"Address at University of Georgia, Athens, Georgia",Franklin D. Roosevelt,1938-08-11,immunity apparently a law or a clause in the constitution was not enough what is law without enforcement apparently the biblical method the divine method let there be light-and there was light did not work as mere man's dictum then i began to analyze was it due to lack of interest no not at all,Genesis 1:3,"And God said, Let there be light: and there was light.",0.5718402560852498,TRUE,,0.9
711,5749337796633812552,Remarks in Buffalo on Beginning a 3-Day Trip in New York and New England.,Lyndon B. Johnson,1966-08-19,states but i want to talk to you this afternoon about a program that has touched the lives of millions of americans the psalms say cast me not off in the time of old age and we are taking that literally a few years ago almost one in two older americans had little or no financial protection against the high,Psalms 71:9,Cast me not off in the time of old age; forsake me not when my strength faileth.,0.5776261409947294,TRUE,,0.9
715,5751246420525767019,"Remarks at the Brookland Baptist Church Banquet and Conference Center in West Columbia, South Carolina","Joseph R. Biden, Jr.",2024-01-28,aside there's a great deal at stake i'm not going to take a lot of your time but you know the bible teaches that we shall know the truth and the truth shall set us free well i think we do know the truth we do know the truth we do know what the choice is here it's pretty stark and it's about dignity respect it's about whether we believe you know we're the-i'll get,John 8:32,"And ye shall know the truth, and the truth shall make you free.",0.9295085879403998,TRUE,,0.95
726,5763677887977110190,Remarks to Members of the National Citizens Committee for Community Relations,Lyndon B. Johnson,1964-08-18,ever be other than it is today but we would do well always to recall the words spoken in another time by another president a house divided against itself cannot stand that was true a century ago it is no less true today across our national house a long shadow is being cast at the,Mark 3:24-25,"And if a kingdom be divided against itself, that kingdom cannot stand. And if a house be divided against itself, that house cannot stand.",0.949668557458404,TRUE,,0.9
769,5788796782536196149,"Remarks at a Rally in Augusta, Georgia",Lyndon B. Johnson,1964-10-26,and when they were rude and when they didn't show good manners to turn your other cheek and say dear lord please forgive them for they know not what they do and i think that is the way that the people of the 50 states are feeling we don't feel hurt and we don't feel,Luke 23:34,"Then said Jesus, Father, forgive them; for they know not what they do. And they parted his raiment, and cast lots.",0.7434738279168561,TRUE,,0.9
782,5798529025948029202,Radio and Television Remarks Opening the Nation's Community Chest Campaign,Harry S Truman,1952-09-27,to meet the needs of others we are at our best in this great land of ours we live together as neighbors over nineteen hundred years ago jesus christ was asked the question who is my neighbor he replied with the immortal story of the good samaritan--how he helped a stranger he found by the roadside a man who had been robbed and beaten and left for dead our duty to our neighbors is the same today as it was in the time of jesus when we contribute to the community chest we are doing as he taught us to do we are helping those who need our help these,Luke 10:30,"And Jesus answering said, A certain man went down from Jerusalem to Jericho, and fell among thieves, which stripped him of his raiment, and wounded him, and departed, leaving him half dead.",0.5249557499612094,TRUE,,0.9
828,5847144290863721597,"Remarks to the Community in Atlanta, Georgia",George W. Bush,2002-01-31,best way-people say well what can i do to help well there's ways you can help by being alert but i'm asking people to fight evil with good as you can probably tell from my speeches i don't see any shades of gray in the war against terror it's either evil applause i also believe,Romans 12:21,"Be not overcome of evil, but overcome evil with good.",0.6801584734634191,TRUE,,0.9
864,5901101649676065630,Remarks on Presenting the Presidential Medal of Freedom to Mother Teresa,Ronald Reagan,1985-06-20,tender love for the poorest of the poor but this love begins at home in your own family and it begins by praying together prayer gives a clean heart and a clean heart can see god and if you see god in each other you will have love peace joy together and works of love are works of peace and,Psalms 51:10,"Create in me a clean heart, O God; and renew a right spirit within me.",0.7425092680705849,TRUE,,0.9
865,5901101649676065630,Remarks on Presenting the Presidential Medal of Freedom to Mother Teresa,Ronald Reagan,1985-06-20,wonderful opportunity for each one of us to be 24 hours with jesus and in doing what we are doing as he said if you receive a little child in my name you receive me if you give a glass of water in my name you give it to me what a wonderful and beautiful tenderness and love of christ for each one of us so once more i want,Matthew 18:5,And whoso shall receive one such little child in my name receiveth me.,0.9649371560547344,TRUE,,0.95
876,5909433813615402840,Address at a Memorial to William Jennings Bryan.,Franklin D. Roosevelt,1934-05-03,of wealth but i thank god for the democracy of the heart many years ago he also said you may dispute over whether i have fought a good fight you may dispute over whether i have finished my course but you cannot deny that i have kept the faith we who are assembled here today to accept this memorial in the capital of the republic can well agree that he fought a good fight that he finished his course and that he kept the faith franklin d roosevelt address at a memorial to william jennings bryan,2 Timothy 4:7,"I have fought a good fight, I have finished my course, I have kept the faith:",0.9247877465655604,TRUE,,1.0
