row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
130,-7230317465430929743,Radio Address to the Nation on Tax Reform and the Situation in Nicaragua,Ronald Reagan,1985-12-14,insulted pope john paul ii also stopped radio catolica from broadcasting a letter from the pope and this beatitude blessed are those who are persecuted for righteousness sake for theirs is the kingdom of heaven the truth is these men are nothing but thugs a gang of hard-core communists to whom the word of god is a declaration of liberation,Matthew 5:10,Blessed are they which are persecuted for righteousness' sake: for theirs is the kingdom of heaven.,0.9870523626452643,TRUE,,1.0
134,-7230317465430929743,Radio Address to the Nation on Tax Reform and the Situation in Nicaragua,Ronald Reagan,1985-12-14,also stopped radio catolica from broadcasting a letter from the pope and this beatitude blessed are those who are persecuted for righteousness sake for theirs is the kingdom of heaven the truth is these men are nothing but thugs a gang of hard-core communists to whom the word of god is a declaration of liberation,Matthew 5:3,Blessed are the poor in spirit: for theirs is the kingdom of heaven.,0.9927262823559837,TRUE,,0.95
137,-7414977830756158041,The President's Radio Address,George W. Bush,2007-11-24,of our ship's arrival shall be yearly and perpetually kept holy as a day of thanksgiving to almighty god in response the men fell to their knees in prayer and with this humble act of faith the settlers celebrated their first thanksgiving in the new world berkeley's settlers remind us that giving thanks has been,Colossians 4:2,"Continue in prayer, and watch in the same with thanksgiving;",0.3093118413056302,TRUE,,0.9
141,-75777277824446458,Radio Address to the Nation on Christmas,Ronald Reagan,1983-12-24,celebrate christmas as the birthday of a great teacher and philosopher but to other millions of us jesus is much more he is divine living assurance that god so loved the world he gave us his only begotten son so that by believing in him and learning to love each other we could one day be together in paradise it's been said that all the,John 3:16,"For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life.",0.905216668822341,TRUE,,0.95
144,-75777277824446458,Radio Address to the Nation on Christmas,Ronald Reagan,1983-12-24,all the parliaments that ever sat have not done as much to advance the cause of peace on earth and good will to men as the man from galilee jesus of nazareth christmas is also a time to remember the treasures of our own history we remember one christmas in particular 1776 our first year,Matthew 21:11,"And the multitude said, This is Jesus the prophet of Nazareth of Galilee.",0.5055591484522425,TRUE,,0.9
145,-75777277824446458,Radio Address to the Nation on Christmas,Ronald Reagan,1983-12-24,sat have not done as much to advance the cause of peace on earth and good will to men as the man from galilee jesus of nazareth christmas is also a time to remember the treasures of our own history we remember one christmas in particular 1776 our first year,Luke 18:37,"And they told him, that Jesus of Nazareth passeth by.",0.13093503779282803,TRUE,,0.8
146,-75777277824446458,Radio Address to the Nation on Christmas,Ronald Reagan,1983-12-24,patience and firmness we can help bring peace to that strife-torn region and make our own lives more secure the christmas spirit of peace hope and love is the spirit americans carry with them all year round everywhere we go as long as we do we need never be afraid because trusting in god is,Jude 1:2,"Mercy unto you, and peace, and love, be multiplied.",0.7070835605954867,TRUE,,0.9
148,-7698246880813778851,The President's Weekly Address,Barack Obama,2016-11-24,ensured that they would be our inheritance we remember the determined patriots who landed at the edge of the world in search of freedom we give thanks to the brave men and women who defend that freedom in every corner of the world and we honor all people-from the first americans to our newest arrivals-who,Colossians 1:3,"We give thanks to God and the Father of our Lord Jesus Christ, praying always for you,",0.8948729708038616,TRUE,,0.9
157,-8485461137845022498,Radio Address to the Nation on the Supreme Court Nomination of Robert H. Bork,Ronald Reagan,1987-10-10,said a critical principle was at stake he explained it this way and again i quote federal judges are not appointed to decide cases according to the latest opinion polls they are appointed to decide cases impartially according to law but when judicial nominees are assessed and treated like political,John 7:24,"Judge not according to the appearance, but judge righteous judgment.",0.14817095656414642,TRUE,,0.8
160,-8574511792139983486,The President's Radio Address,George W. Bush,2005-01-29,into the light every iraqi who casts his or her vote deserves the admiration of the world and free people everywhere send their best wishes to the iraqi people as they move further into the light of liberty thank you for listening note the address was recorded at 7:50 a.m on january 28 in the cabinet room at the white,John 9:5,"As long as I am in the world, I am the light of the world.",0.9105460381658194,TRUE,,0.95
166,-8602098678054838333,Radio Address to the Nation on the National Day of Prayer,George Bush,1991-02-02,for finer fields where there is no danger only tranquillity where there is no fear only peace and where there is no evil only the love of the greatest father of all let us pray for those who are held prisoner that god will protect these his special children and will enlighten the minds and soften the hearts of their captors let us pray for the families of those who serve let us reach out to them with caring to make them part of a greater family filled with love and support let us pray for the innocents caught up in this war all of them wherever they may be and let us remember deep,Jude 1:2,"Mercy unto you, and peace, and love, be multiplied.",0.704979209010436,TRUE,,0.9
167,-8602098678054838333,Radio Address to the Nation on the National Day of Prayer,George Bush,1991-02-02,is no danger only tranquillity where there is no fear only peace and where there is no evil only the love of the greatest father of all let us pray for those who are held prisoner that god will protect these his special children and will enlighten the minds and,Ephesians 4:6,"One God and Father of all, who is above all, and through all, and in you all.",0.7139657179101395,TRUE,,0.8
179,116002321822739102,"Radio Address to the Nation on Robert H. Bork, Arms Control, and the Budget",Ronald Reagan,1987-09-19,conservative nor liberal he simply believes that a judge should keep his own views from interfering with an interpretation of the laws and the constitution according to the intentions of those who enacted them consistent with established precedent one place this judicial philosophy will help is in the fight against crime on tuesday judge bork,John 7:24,"Judge not according to the appearance, but judge righteous judgment.",0.9325037792624401,TRUE,,0.9
182,1402570082140457795,The President's Weekly Address,Barack Obama,2014-12-25,our family will join millions across the country in celebrating the birth of jesus the birth not just of a baby in a manger but the message that has changed the world to reach out to the sick the hungry the troubled and above all else to love one another as we would be loved ourselves the first lady and we hope that this holiday season will be a chance for us to live out,1 John 3:11,"For this is the message that ye heard from the beginning, that we should love one another.",0.16489355928847188,TRUE,,0.9
183,1402570082140457795,The President's Weekly Address,Barack Obama,2014-12-25,baby in a manger but the message that has changed the world to reach out to the sick the hungry the troubled and above all else to love one another as we would be loved ourselves the first lady and we hope that this holiday season will be a chance for us to live out,John 15:12,"This is my commandment, That ye love one another, as I have loved you.",0.2508267730485628,TRUE,,0.9
184,1402570082140457795,The President's Weekly Address,Barack Obama,2014-12-25,baby in a manger but the message that has changed the world to reach out to the sick the hungry the troubled and above all else to love one another as we would be loved ourselves the first lady and we hope that this holiday season will be a chance for us to live out,John 15:17,"These things I command you, that ye love one another.",0.2736333910928407,TRUE,,0.9
185,1420230114945570904,Radio Address to the Nation on American International Broadcasting,Ronald Reagan,1983-09-10,mistake as kal 007 the soviets are terrified of the truth they understand well and they dread the meaning of st john's words you will know the truth and the truth will set you free the truth is mankind's best hope for a better world that's why in times like this few assets are more,John 8:32,"And ye shall know the truth, and the truth shall make you free.",0.7312533132901463,TRUE,,1.0
186,1432019741834363868,Radio Address to the Nation on Education,Ronald Reagan,1983-04-30,and at the federal level we must make sure we have put our children first and that their education is a top priority train up a child in the way he should go solomon wrote and when he is old he will not depart from it well that's the god-given responsibility of each parent and the trust of every child it is a compact between generations we must be sure,Proverbs 22:6,"Train up a child in the way he should go: and when he is old, he will not depart from it.",0.9784580786946463,TRUE,,0.95
191,1951577523485330791,The President's Weekly Address,Barack Obama,2011-01-29,this once-shuttered factory that is now bustling with workers building new technologies for the world let them come here to see the incredible promise of our country this is the future and it is bright thanks note the address was recorded at approximately 12:10 p.m on january 26 at orion energy systems inc in manitowoc,Psalms 118:23,This is the LORD's doing; it is marvellous in our eyes.,0.1378504027478478,TRUE,,0.8
193,2034548689287139390,The President's Radio Address,George W. Bush,2004-12-25,"brought many challenges to our country and in such times the story of christmas brings special comfort and confidence for 2,000 years christmas has proclaimed a message of hope the patient hope of men and women across centuries who listened to the words of prophets and lived in joyful expectation the hope of mary who welcomed god's plan with great faith and the hope of wise men who set out on a long journey guided only by a promise traced in the stars christmas reminds us that the grandest purposes of god can be found in the humblest places and it gives us hope that all the love and gifts that come to us in this life are the signs and symbols of an even greater love and gift that",Romans 15:13,"Now the God of hope fill you with all joy and peace in believing, that ye may abound in hope, through the power of the Holy Ghost.",0.9729371782332156,TRUE,,0.95
200,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,of one still night long ago and of a family-father mother and newborn child listen for a moment to the words of the scriptures and there were in the same country shepherds abiding in the field keeping watch over their flock by night and lo the angel of the lord came upon them and the glory of the lord shone round about them and they,Luke 2:8,"And there were in the same country shepherds abiding in the field, keeping watch over their flock by night.",0.8973956123018769,TRUE,,0.95
201,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,words of the scriptures and there were in the same country shepherds abiding in the field keeping watch over their flock by night and lo the angel of the lord came upon them and the glory of the lord shone round about them and they were sore afraid and the angel said unto them fear not for behold i bring you good tidings of great joy which shall be to all people for unto you,Luke 2:9,"And, lo, the angel of the Lord came upon them, and the glory of the Lord shone round about them: and they were sore afraid.",0.9920129730122955,TRUE,,0.99
205,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,the angel of the lord came upon them and the glory of the lord shone round about them and they were sore afraid and the angel said unto them fear not for behold i bring you good tidings of great joy which shall be to all people for unto you is born this day in,Luke 1:30,"And the angel said unto her, Fear not, Mary: for thou hast found favour with God.",0.8814192912965029,TRUE,,0.9
206,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,the angel of the lord came upon them and the glory of the lord shone round about them and they were sore afraid and the angel said unto them fear not for behold i bring you good tidings of great joy which shall be to all people for unto you is born this day in the city of david a savior which is christ the lord and this shall be,Luke 2:10,"And the angel said unto them, Fear not: for, behold, I bring you good tidings of great joy, which shall be to all people.",0.9901871009874083,TRUE,,1.0
208,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,were sore afraid and the angel said unto them fear not for behold i bring you good tidings of great joy which shall be to all people for unto you is born this day in the city of david a savior which is christ the lord and this shall be a sign unto you ye shall find the babe wrapped in swaddling clothes lying in a manger and suddenly there,Luke 2:11,"For unto you is born this day in the city of David a Saviour, which is Christ the Lord.",0.9644871235577139,TRUE,,1.0
210,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,joy which shall be to all people for unto you is born this day in the city of david a savior which is christ the lord and this shall be a sign unto you ye shall find the babe wrapped in swaddling clothes lying in a manger and suddenly there was with the angel a multitude of the heavenly host praising god and saying glory to god in the highest,Luke 2:12,"And this shall be a sign unto you; Ye shall find the babe wrapped in swaddling clothes, lying in a manger.",0.8621227459475997,TRUE,,0.9
212,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,savior which is christ the lord and this shall be a sign unto you ye shall find the babe wrapped in swaddling clothes lying in a manger and suddenly there was with the angel a multitude of the heavenly host praising god and saying glory to god in the highest,Luke 2:16,"And they came with haste, and found Mary, and Joseph, and the babe lying in a manger.",0.8753631606879195,TRUE,,0.9
213,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,lord and this shall be a sign unto you ye shall find the babe wrapped in swaddling clothes lying in a manger and suddenly there was with the angel a multitude of the heavenly host praising god and saying glory to god in the highest and on earth peace good will toward men now some revere christ as just a great prophet others worship him,Luke 2:13,"And suddenly there was with the angel a multitude of the heavenly host praising God, and saying,",0.9935458572484988,TRUE,,1.0
215,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,in swaddling clothes lying in a manger and suddenly there was with the angel a multitude of the heavenly host praising god and saying glory to god in the highest and on earth peace good will toward men now some revere christ as just a great prophet others worship him as the son of god but to all this season,Luke 2:14,"Glory to God in the highest, and on earth peace, good will toward men.",0.9788998416037077,TRUE,,1.0
217,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,to god in the highest and on earth peace good will toward men now some revere christ as just a great prophet others worship him as the son of god but to all this season in which we mark his birth is indeed a time of glad tidings so in the midst of our celebrations,Acts 9:20,"And straightway he preached Christ in the synagogues, that he is the Son of God.",0.14774980397045728,TRUE,,0.8
218,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,to god in the highest and on earth peace good will toward men now some revere christ as just a great prophet others worship him as the son of god but to all this season in which we mark his birth is indeed a time of glad tidings so in the midst of our celebrations let us remember that one holy family in a manger,Mark 1:1,"The beginning of the gospel of Jesus Christ, the Son of God;",0.1694787013256601,TRUE,,0.9
221,3147282442406100285,The President's Weekly Address,Barack Obama,2009-12-12,helped to break our fall and begin to get us back on our feet the economy is growing again the flood of job losses we saw at the beginning of this year slowed to a relative trickle last month these are all good signs for the future but they're little comfort to all our neighbors,Matthew 24:8,All these are the beginning of sorrows.,0.12143891449538968,TRUE,,0.7
227,3410273275276140238,The President's Weekly Address,Barack Obama,2012-07-21,matters in the end are not the small and trivial things which so often consume our lives it's how we choose to treat one another and love one another it's what we do on a daily basis to give our lives meaning and to give our lives purpose that's what matters that's why we're here,John 15:17,"These things I command you, that ye love one another.",0.10545331697379344,TRUE,,0.8
229,3422415489604438246,The President's Weekly Address,Barack Obama,2010-08-28,the better part of a decade our troops and their families have served tour after tour with honor and heroism risking and often giving their lives for the defense of our freedom and security more than 1 million americans in uniform have served in iraq far more than any conflict since vietnam and more than,Acts 15:26,Men that have hazarded their lives for the name of our Lord Jesus Christ.,0.11628263169820288,TRUE,,0.8
232,3430317404534703599,The President's Radio Address,William J. Clinton,1994-04-02,people of many faiths but most of all we are a people of faith the bible i carry to church on sunday says faith is the assurance of things hoped for the conviction of things unseen america is a special nation because it is the product of that kind of faith in the future to,Hebrews 11:1,"Now faith is the substance of things hoped for, the evidence of things not seen.",0.7886051927787007,TRUE,,0.9
235,3485717268440232661,The President's Weekly Address,Barack Obama,2012-11-22,up our sleeves and get to work not for the recognition or the reward but because it's the right thing to do because there but for the grace of god go i and because here in america we rise or fall together as one nation and one people that's something to be grateful for today,1 Corinthians 16:23,The grace of our Lord Jesus Christ be with you.,0.8893528043418165,TRUE,,0.9
238,3578132105028701551,The President's Radio Address,George W. Bush,2002-07-06,call of service giving their time and energy to causes greater than self-interest this nation is confronting a terrible evil and we are overcoming evil with good today as much as ever before america bears the hopes of the world yet from the day of our founding america's own great,Romans 12:21,"Be not overcome of evil, but overcome evil with good.",0.9200476612277142,TRUE,,0.95
242,3662902352921411761,The President's Radio Address,William J. Clinton,1998-11-28,good morning this thanksgiving weekend we gather in our homes with family and friends to share holiday meals and memories and to give thanks to god for our many blessings but thanksgiving is not only a day to give thanks it is also a time when we renew our commitment,1 Thessalonians 1:2,"We give thanks to God always for you all, making mention of you in our prayers;",0.745848641038601,TRUE,,0.8
244,3707348072060124631,The President's Weekly Address,Barack Obama,2013-11-28,tell some stories and watch a little football and most importantly count our blessings and as americans we have so much to be thankful for we give thanks for the men and women who set sail for this land nearly four centuries ago risking everything for the chance at a better life and the people who were already here our native american brothers and sisters for their generosity during that first thanksgiving we give thanks for the generations who followed people of all races and religions who arrived here from every country on earth and worked to build something better for themselves and for us we give thanks for all our men and women in uniform and for their families who are surely missing them very much today we're grateful for their sacrifice too we give thanks for the freedoms they defend the freedom to think what we want and say what we think to worship according to our own beliefs to choose our leaders and yes criticize them without punishment people around the world are fighting and even dying for their chance at these freedoms we stand with them in that struggle and we give thanks for being free and we give thanks to everyone who's doing their part to make the united states a better more compassionate nation who spend their thanksgiving volunteering,1 Thessalonians 5:18,In every thing give thanks: for this is the will of God in Christ Jesus concerning you.,0.3266526103237772,TRUE,,0.9
