row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
151,-243545718405438167,Proclamation 3627—Thanksgiving Day,Lyndon B. Johnson,1964-11-13,places to give thanks to god for his graciousness and his generosity to us-to pledge to him our everlasting devotion-to beseech his divine guidance and the wisdom and strength to recognize and follow that guidance--and to pray to him that the forces of evil violence indifference intolerance and inhumanity may soon vanish from the face,Job 12:13,"With him is wisdom and strength, he hath counsel and understanding.",0.2011229842129006,TRUE,,0.9
152,-2436771749986575050,"Proclamation 7896—National Day of Prayer, 2005",George W. Bush,2005-05-03,feel helpless knowing that god sees their needs and calls on us to meet them as our first president wrote in 1790 may the father of all mercies scatter light and not darkness in our paths as we face the challenges of our times god's purpose continues to guide us,2 Corinthians 1:3,"Blessed be God, even the Father of our Lord Jesus Christ, the Father of mercies, and the God of all comfort;",0.5981469314699303,TRUE,,0.8
158,-2505947132207032368,"Proclamation 7375—Veterans Day, 2000",William J. Clinton,2000-11-10,final achievement it is a call to untiring effort to continual sacrifice and to the willingness if necessary to die in its defense today we give thanks to the veterans of our armed forces for showing that willingness whether serving on bases and in ports at home or deployed across the globe they have endured,Colossians 1:3,"We give thanks to God and the Father of our Lord Jesus Christ, praying always for you,",0.6373472694298148,TRUE,,0.9
161,-2507955007950328788,"Proclamation 5810—Father's Day, 1988",Ronald Reagan,1988-05-03,teach the fortitude to provide the compassion to comfort and the mercy to forgive all of this is to say that they find the strength to love their wives and children selflessly and it is above all for this wondrous mysterious love that fathers shower upon their families and that allows them to ceaselessly put their families needs first that we honor fathers with their own special day our gratitude,Jude 1:2,"Mercy unto you, and peace, and love, be multiplied.",0.6396757657326384,TRUE,,0.8
171,-2548062821315986042,"Proclamation 7403—National Day of Prayer and Thanksgiving, 2001",George W. Bush,2001-01-20,i cannot succeed in this task without the favor of god and the prayers of the people i ask all americans to join with me in prayer and thanksgiving now therefore i george w bush president of the united states of america by the authority vested in me by the constitution and laws of the,Colossians 4:2,"Continue in prayer, and watch in the same with thanksgiving;",0.6834923622458852,TRUE,,0.9
172,-2548062821315986042,"Proclamation 7403—National Day of Prayer and Thanksgiving, 2001",George W. Bush,2001-01-20,vested in me by the constitution and laws of the united states do hereby proclaim january 21 2001 a national day of prayer and thanksgiving and call upon the citizens of our nation to gather together in homes and places of worship to pray alone and together and offer thanksgiving,Psalms 116:17,"I will offer to thee the sacrifice of thanksgiving, and will call upon the name of the LORD.",0.7533250919651192,TRUE,,0.8
181,-2717970352000111639,"Proclamation 5670—American Gospel Arts Day, 1987",Ronald Reagan,1987-06-19,gospel music is a uniquely american art form a fusion of the music and culture of africa and europe the rich sound and vibrant rhythms of gospel music have influenced the directions of popular music in america and indeed around the world born in black american church communities across our country gospel music has long been a popular influence bringing joy to countless people symbolizing a source of peaceful social change and affirming the place of black american culture in our nation's artistic heritage today in churches gospel music enlivens and enriches the spirit of worship a moving and expressive example of spontaneous celebration through song and prayer the performance of gospel music is a heritage well worth preserving for future generations so they can know and share in one of our most beloved musical traditions in recognition of the importance of gospel music to the history of american music and of the traditional observance of june 19 as a special day of appreciation of the black american cultural heritage with which gospel music is so strongly identified the congress by house joint resolution 106 has designated june 19 1987 as american gospel arts day and authorized and requested the president to issue a proclamation in observance of this event now therefore i ronald reagan president of the united states of america do hereby proclaim june 19 1987 as american gospel arts day i call upon the people of the united states to observe this day with appropriate ceremonies programs and activities in witness whereof i have hereunto set my,1 Corinthians 9:14,Even so hath the Lord ordained that they which preach the gospel should live of the gospel.,0.464302796942719,TRUE,,0.8
189,-285878305771813617,"Proclamation 6448—Father's Day, 1992",George Bush,1992-06-17,mutual support of husband and wife finally it is not surprising that we are reminded that the fourth commandment given to man by god is the first with a promise honor your father and your,Ephesians 6:2,Honour thy father and mother; which is the first commandment with promise;,0.9861571888661016,TRUE,,0.9
191,-285878305771813617,"Proclamation 6448—Father's Day, 1992",George Bush,1992-06-17,surprising that we are reminded that the fourth commandment given to man by god is the first with a promise honor your father and your mother that it may be well with you and that you may live long on the earth this injunction might readily apply to nations as well as to individuals--each of us should honor not only our own moms and dads,Ephesians 6:3,"That it may be well with thee, and thou mayest live long on the earth.",0.9817658672074788,TRUE,,0.95
199,-3050155075829649776,"Proclamation 6355—National Children's Day, 1991",George Bush,1991-10-11,childhood and reaffirm our commitment to helping every american youngster to enjoy the best possible start in life as it is written in scripture train up a child in the way that he should go and when he is old he will not depart from it the congress by senate joint resolution 126 has designated the second sunday in october 1991 as national children's day and has authorized and requested,Proverbs 22:6,"Train up a child in the way he should go: and when he is old, he will not depart from it.",0.5551865275084994,TRUE,,1.0
202,-3075174109320535206,"Proclamation 2441—Thanksgiving Day, 1940",Franklin D. Roosevelt,1940-11-09,and arrogancy and from every evil way defend our liberties and fashion into one united people the multitudes brought hither out of many kindreds and tongues endue with the spirit of wisdom those to whom in thy name we entrust the authority of government that there may be justice and peace at home and that,Ephesians 4:3,Endeavouring to keep the unity of the Spirit in the bond of peace.,0.5646653685995091,TRUE,,0.8
203,-3075174109320535206,"Proclamation 2441—Thanksgiving Day, 1940",Franklin D. Roosevelt,1940-11-09,we may show forth thy praise among the nations of the earth in the time of prosperity fill our hearts with thankfulness and in the day of trouble suffer not our trust in thee to fail amen in witness whereof i have hereunto set my hand and caused the seal of the united states of,Nahum 1:7,"The LORD is good, a strong hold in the day of trouble; and he knoweth them that trust in him.",0.7309982406363996,TRUE,,0.9
205,-3075174109320535206,"Proclamation 2441—Thanksgiving Day, 1940",Franklin D. Roosevelt,1940-11-09,we may show forth thy praise among the nations of the earth in the time of prosperity fill our hearts with thankfulness and in the day of trouble suffer not our trust in thee to fail amen in witness whereof i have hereunto set my hand and caused the seal of the united states of,Psalms 50:15,"And call upon me in the day of trouble: I will deliver thee, and thou shalt glorify me.",0.5302578946588458,TRUE,,0.9
209,-314948345658276482,"Proclamation 2673—Thanksgiving Day, 1945",Harry S Truman,1945-11-12,in this year of our victory absolute and final over german fascism and japanese militarism in this time of peace so long awaited which we are determined with all the united nations to make permanent on this day of our abundance strength and achievement let,Psalms 72:7,In his days shall the righteous flourish; and abundance of peace so long as the moon endureth.,0.757538195036826,TRUE,,0.8
214,-3224053434859910131,"Proclamation 3436—National Day of Prayer, 1961",John F. Kennedy,1961-09-28,honor during the deliberations in the constitutional convention they were called to daily prayers with the reminder in sacred scripture it is written that except the lord build the house they labor in vain that build it and they were warned that without the concurring aid of providence they would succeed in the political building no better than the builders,Psalms 127:1,"Except the LORD build the house, they labour in vain that build it: except the LORD keep the city, the watchman waketh but in vain.",0.983408411561006,TRUE,,0.95
218,-3224053434859910131,"Proclamation 3436—National Day of Prayer, 1961",John F. Kennedy,1961-09-28,at their best in their day as the responsible trustees of the great heritage which has come to us from those who went before us for a spirit of wisdom and understanding as we move toward new frontiers of cooperation and brotherhood to overcome the curse of hunger of ignorance of superstition and of disease,Isaiah 11:2,"And the spirit of the LORD shall rest upon him, the spirit of wisdom and understanding, the spirit of counsel and might, the spirit of knowledge and of the fear of the LORD;",0.3540009883999571,TRUE,,0.8
220,-3224053434859910131,"Proclamation 3436—National Day of Prayer, 1961",John F. Kennedy,1961-09-28,with freedom and justice and dignity for all mankind and recognizing our own shortcomings may we be granted forgiveness and cleansing that god shall bless us and be gracious unto us and cause his face to shine upon us as we stand everyone of us on this day in his presence in witness whereof i have hereunto set my hand and caused the seal of,Psalms 67:1,"God be merciful unto us, and bless us; and cause his face to shine upon us; Selah.",0.9638631188498652,TRUE,,0.95
221,-3224053434859910131,"Proclamation 3436—National Day of Prayer, 1961",John F. Kennedy,1961-09-28,recognizing our own shortcomings may we be granted forgiveness and cleansing that god shall bless us and be gracious unto us and cause his face to shine upon us as we stand everyone of us on this day in his presence in witness whereof i have hereunto set my hand,Psalms 80:3,"Turn us again, O God, and cause thy face to shine; and we shall be saved.",0.982205215633242,TRUE,,0.9
236,-3387990974768341740,"Proclamation 10562—National Foster Care Month, 2023","Joseph R. Biden, Jr.",2023-04-28,month we honor the absolute courage of young people in foster care who too often endure challenges that no child should ever have to confront and we give thanks to the dedicated kinship and foster parents who care for them during their times of greatest need we recognize the biological parents and families of foster,Colossians 1:3,"We give thanks to God and the Father of our Lord Jesus Christ, praying always for you,",0.5171745154642478,TRUE,,0.8
242,-3450263153265856923,"Proclamation 5558—United Nations Day, 1986",Ronald Reagan,1986-10-22,adopt a program of reforms strengthen the u.n.'s ability to reach and help humanity particularly the poorest and most defenseless and reinforce the u.n.'s mission to keep the peace and promote human rights if all the members of this universal organization decide to seize the moment and turn the rhetoric of reform into reality the,Ephesians 4:3,Endeavouring to keep the unity of the Spirit in the bond of peace.,0.6110858611032565,TRUE,,0.8
245,-3455467671498703566,Proclamation 2373—Thanksgiving Day,Franklin D. Roosevelt,1939-10-31,especially rejoice in the strengthened bonds of our friendship with the other peoples of the western hemisphere let us on the day set aside for this purpose give thanks to the ruler of the universe for the strength which he has vouchsafed us to carry on our daily labors and for the hope that lives,Psalms 136:3,O give thanks to the Lord of lords: for his mercy endureth for ever.,0.945370463738202,TRUE,,0.9
257,-3577250160215802939,"Proclamation 5985—Prayer for Peace, Memorial Day, 1989",George Bush,1989-05-22,a way of life one that cherishes and protects the god-given rights of all their time on earth was well spent on memorial day we give thanks for the great blessings of freedom and peace and for the generations of americans who have won them for us we also pray,Colossians 1:3,"We give thanks to God and the Father of our Lord Jesus Christ, praying always for you,",0.602488923112514,TRUE,,0.8
266,-3706990285534966566,"Proclamation 3438—Thanksgiving Day, 1961",John F. Kennedy,1961-10-28,it is a good thing to give thanks unto the lord more than three centuries ago the pilgrims after a year of hardship and peril humbly and reverently set aside a special day upon which to give thanks to god for their preservation and for the good harvest from the virgin soil upon which they had labored grave and unknown dangers remained yet by their faith and by their toil they had survived the rigors of the harsh new england winter hence they paused in their labors to give thanks for the blessings that had been bestowed upon them by divine providence this year as the harvest draws near its close and the year approaches,Psalms 92:1,"IT IS A GOOD THING TO GIVE THANKS UNTO THE LORD, AND TO SING PRAISES UNTO THY NAME, O MOST HIGH:",0.8616195323961235,TRUE,,1.0
268,-3706990285534966566,"Proclamation 3438—Thanksgiving Day, 1961",John F. Kennedy,1961-10-28,our blessings we are grateful for the blessings of faith and health and strength and for the imperishable spiritual gifts of love and hope we give thanks too for our freedom as a nation for the strength of our arms and the faith of our friends for the beliefs and,Colossians 1:3,"We give thanks to God and the Father of our Lord Jesus Christ, praying always for you,",0.1744654746498932,TRUE,,0.8
272,-3764859750167597628,"Proclamation 3812—National Day of Prayer, 1967",Lyndon B. Johnson,1967-10-06,washington without the assistance of the divine being who ever attended him i cannot succeed with that assistance i cannot fail trusting in him who can go with me and remain with you and be everywhere for good let us confidently hope that all will yet be well to his care commending you as i,Psalms 34:3,"O magnify the LORD with me, and let us exalt his name together.",0.8329152903444891,TRUE,,0.9
274,-3764859750167597628,"Proclamation 3812—National Day of Prayer, 1967",Lyndon B. Johnson,1967-10-06,st paul said in sighs too deep for words we pray that in the time of prosperity fill our hearts with thankfulness and in the day of trouble suffer not our trust in thee to fail sensible of our people's faith the congress by a joint resolution of april 17 1952 provided that the president,Psalms 20:1,The LORD hear thee in the day of trouble; the name of the God of Jacob defend thee;,0.4212538716412514,TRUE,,0.8
