row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
40,-3864256694995932682,The State of the Union Address Delivered Before a Joint Session of the Congress.,Jimmy Carter,1980-01-23,freedom and peace in the world depend on the state of our union the 1980's have been born in turmoil strife and change this is a time of challenge to our interests and our values and it's a time that tests our wisdom and our skills at this time in iran 50 americans are still,Ecclesiastes 3:8,"A time to love, and a time to hate; a time of war, and a time of peace.",0.42160065530975993,TRUE,,0.8
46,-4013188971561625513,Annual Message to the Congress on the State of the Union,Dwight D. Eisenhower,1953-02-02,be devoted with all our heart to the values we defend we must know that each of these values and virtues applies with equal force at the ends of the earth and in our relations with our neighbor next door we must know that freedom expresses itself with equal eloquence in the right of workers,Job 28:24,"For he looketh to the ends of the earth, and seeth under the whole heaven;",0.11294045820302277,TRUE,,0.8
47,-4013188971561625513,Annual Message to the Congress on the State of the Union,Dwight D. Eisenhower,1953-02-02,be devoted with all our heart to the values we defend we must know that each of these values and virtues applies with equal force at the ends of the earth and in our relations with our neighbor next door we must know that freedom expresses itself with equal eloquence in the right of workers,Psalms 67:7,God shall bless us; and all the ends of the earth shall fear him.,0.6859454577467596,TRUE,,0.9
52,-4373343841879046094,Annual Message to Congress,Franklin D. Roosevelt,1936-01-03,instilled into their own affairs autocracy toward labor toward stockholders toward consumers toward public sentiment autocrats in smaller things they seek autocracy in bigger things by their fruits ye shall know them if these gentlemen believe as they say they believe that the measures adopted by this congress and its predecessor and carried out by,Matthew 7:20,Wherefore by their fruits ye shall know them.,0.4872583741411222,TRUE,,0.9
56,-4769959902157441981,Annual Message to the Congress on the State of the Union,Lyndon B. Johnson,1969-01-14,blessed with so much president-elect nixon in the days ahead is going to need your understanding just as i did and he is entitled to have it i hope every member will remember that the burdens he will bear as our president will be borne for all of us each of us should try not to increase these burdens for the sake of narrow personal or partisan advantage now it is time to leave i hope it may be said a hundred years from now that by working together we helped to make our country more just more just for all of its people as well as to insure and guarantee the blessings of liberty for all of our posterity that is what i hope but i believe that at least it will be said that we tried delivered in person before a joint session at 9:05 p.m lyndon b,Acts 24:15,"And have hope toward God, which they themselves also allow, that there shall be a resurrection of the dead, both of the just and unjust.",0.12425694414884063,TRUE,,0.7
67,-6013214490962019468,Annual Message to the Congress on the State of the Union,Dwight D. Eisenhower,1958-01-09,security efforts most people now realize that our programs of military aid and defense support are an integral part of our own defense effort if the foundations of the free world structure were progressively allowed to crumble under the pressure of communist imperialism the entire house of freedom would be,Psalms 11:3,"If the foundations be destroyed, what can the righteous do?",0.14543955772994388,TRUE,,0.8
68,-6013214490962019468,Annual Message to the Congress on the State of the Union,Dwight D. Eisenhower,1958-01-09,there is only one solution to the grim problems that lie ahead the world must stop the present plunge toward more and more destructive weapons of war and turn the corner that will start our steps firmly on the path toward lasting peace our greatest hope for success lies in,2 Samuel 1:27,"How are the mighty fallen, and the weapons of war perished!",0.7285134313270318,TRUE,,0.9
71,-6427642774199075490,Annual Message to the Congress on the State of the Union.,Richard Nixon,1970-01-22,a little cleaner a little better a little more pleasant for himself and those around him with the help of people we can do anything and without their help we can do nothing in this spirit together we can reclaim our land for ours and generations to come between now and the year 5000 over 100 million children will be,2 Corinthians 13:8,"For we can do nothing against the truth, but for the truth.",0.21664201945485886,TRUE,,0.8
74,-656352507836294910,Address Before a Joint Session of the Congress on the State of the Union,Ronald Reagan,1985-02-06,ourselves erect already pushing down tax rates has freed our economy to vault forward to record growth in europe they're calling it the american miracle day by day we're shattering accepted notions of what is possible when i was growing up we failed to see how a new thing called radio would transform our marketplace,Luke 11:3,Give us day by day our daily bread.,0.29204700853833776,TRUE,,0.8
82,-7863161984445985778,Address Before a Joint Session of the Congress on the State of the Union,George W. Bush,2002-01-29,"not let this moment pass my call tonight is for every american to commit at least 2 years 4,000 hours over the rest of your lifetime to the service of your neighbors and your nation many are already serving and i thank you if you aren't sure how to help i've got a good place",Numbers 4:24,"This is the service of the families of the Gershonites, to serve, and for burdens:",0.8525909813477711,TRUE,,0.8
83,-7863161984445985778,Address Before a Joint Session of the Congress on the State of the Union,George W. Bush,2002-01-29,must seize to change our culture through the gathering momentum of millions of acts of service and decency and kindness i know we can overcome evil with greater good and we have a great opportunity during this time of war to lead the world toward the values that will bring,Romans 12:21,"Be not overcome of evil, but overcome evil with good.",0.878509656233293,TRUE,,0.9
85,-8964872718274179543,Annual Message to the Congress on the State of the Union,Harry S Truman,1948-01-07,keep ever before us our high purposes we are determined that every citizen of this nation shall have an equal right and an equal opportunity to grow in wisdom and in stature and to take his place in the control of his nation's destiny we are determined that the productive resources of this nation shall,Luke 2:52,"And Jesus increased in wisdom and stature, and in favour with God and man.",0.2854040299570895,TRUE,,0.8
86,-8964872718274179543,Annual Message to the Congress on the State of the Union,Harry S Truman,1948-01-07,are determined that the productive resources of this nation shall be used wisely and fully for the benefit of all we are determined that the democratic faith of our people and the strength of our resources shall contribute their full share to the attainment of enduring peace in the world it is our faith in human dignity that underlies these purposes it is this faith that keeps us a strong and vital people this is a time to remind ourselves of these fundamentals for today the whole world looks to us for leadership this is the hour to rededicate ourselves to the faith in mankind that makes us strong this is the hour to rededicate ourselves to the faith in god that gives us confidence as we face the challenge of the years ahead as delivered in person before a joint session harry s truman,Ephesians 6:23,"Peace be to the brethren, and love with faith, from God the Father and the Lord Jesus Christ.",0.9433986377321032,TRUE,,0.9
89,-927415159748544739,Address Before a Joint Session of the Congress on the State of the Union,Barack Obama,2015-01-20,in community college and retrained for a new career they sacrificed for each other and slowly it paid off they bought their first home they had a second son henry rebekah got a better job and then a raise ben is back in construction and home for dinner every night it is amazing rebekah wrote,Genesis 30:12,And Zilpah Leah's maid bare Jacob a second son.,0.39374446496883636,TRUE,,0.8
94,1795221418740806036,Annual Message to the Congress on the State of the Union,Dwight D. Eisenhower,1957-01-10,have been of the head--not of the heart and it is still true that the great concept of the dignity of all men alike created in the image of the almighty has been the compass by which we have tried and are trying to steer our course so long as we continue by its guidance,1 Corinthians 15:49,"And as we have borne the image of the earthy, we shall also bear the image of the heavenly.",0.16319113978139538,TRUE,,0.8
97,1843277241404493865,State of the Union Address,Franklin D. Roosevelt,1942-01-06,of warfare make it a task not only of shooting and fighting but an even more urgent one of working and producing victory requires the actual weapons of war and the means of transporting them to a dozen points of combat it will not be sufficient for us and the other united nations to produce,2 Samuel 1:27,"How are the mighty fallen, and the weapons of war perished!",0.820321831825936,TRUE,,0.9
104,2194509841170463542,Address Before a Joint Session of the Congress Reporting on the State of the Union.,Gerald R. Ford,1976-01-19,happen simply by making speeches good or bad yours or mine but by hard work and hard decisions made with courage and with common sense i have heard many inspiring presidential speeches but the words i remember best were spoken by dwight d eisenhower america is not good because it is great the president said,Job 33:8,"Surely thou hast spoken in mine hearing, and I have heard the voice of thy words, saying,",0.10384089206027103,TRUE,,0.8
107,2258864476504934248,Annual Message to Congress,Franklin D. Roosevelt,1935-01-04,as never before to those permanent values that are not limited to the physical objectives of life there are growing signs of this on every hand in the face of these spiritual impulses we are sensible of the divine providence to which nations turn now as always for guidance and fostering care franklin d roosevelt,Lamentations 3:35,"To turn aside the right of a man before the face of the most High,",0.21834267154162024,TRUE,,0.8
111,3521820761597767173,Address Before a Joint Session of the Congress on the State of the Union,Ronald Reagan,1984-01-25,can't freedom to acknowledge god be enjoyed again by children in every schoolroom across this land america was founded by people who believed that god was their rock of safety he is ours i recognize we must be cautious in claiming that god is on our side but i think it's all right to keep,Psalms 78:35,"And they remembered that God was their rock, and the high God their redeemer.",0.3899997093636375,TRUE,,0.9
113,3521820761597767173,Address Before a Joint Session of the Congress on the State of the Union,Ronald Reagan,1984-01-25,where there was darkness warmth where there was cold medicine where there was disease food where there was hunger and peace where there was only bloodshed let us be sure that those who come after will say of us in our time that in our time we did everything that could be done we finished,1 Timothy 6:8,And having food and raiment let us be therewith content.,0.9137624016872972,TRUE,,0.8
120,374082268339778437,Address Before a Joint Session of the Congress on the State of the Union,William J. Clinton,1997-02-04,few days before my second inauguration one of our country's best known pastors reverend robert schuller suggested that i read isaiah 58:12 here's what it says thou shalt raise up the foundations of many generations and thou shalt be called the repairer of the breach the restorer of paths to dwell in i placed my hand on that verse when i took the oath of office on behalf of all americans for no matter what our differences in our faiths our backgrounds our politics we must all be repairers of the breach i want to say a word about two other americans who show us how congressman frank tejeda was buried yesterday a proud american,Isaiah 58:12,"And they that shall be of thee shall build the old waste places: thou shalt raise up the foundations of many generations; and thou shalt be called, The repairer of the breach, The restorer of paths to dwell in.",0.9202847420336068,TRUE,,0.95
125,5116872993683008892,Annual Message to the Congress on the State of the Union.,Richard Nixon,1971-01-22,r ford following a republican congressional leadership meeting with the president the second on january 27 by john d ehrlichman assistant to the president for domestic affairs and the third on february 2 by secretary of commerce maurice h stans secretary of labor james d hodgson and secretary of agriculture clifford m hardin following a,Matthew 22:26,"Likewise the second also, and the third, unto the seventh.",0.10570637448174618,TRUE,,0.9
127,5163720295459009755,Annual Message to the Congress on the State of the Union,Harry S Truman,1949-01-05,king solomon's prayer that he wanted wisdom and the ability to govern his people as they should be governed i explained to you at that time that the task before me was one of the greatest in the history of the world and that it was necessary to have the,Deuteronomy 3:23,"And I besought the LORD at that time, saying,",0.4136169546269561,TRUE,,0.7
128,5163720295459009755,Annual Message to the Congress on the State of the Union,Harry S Truman,1949-01-05,is absolutely essential that your president have the complete cooperation of the congress to carry out the great work that must be done to keep the peace in this world and to keep this country prosperous the people of this great country have a right to expect that the congress,Ephesians 4:3,Endeavouring to keep the unity of the Spirit in the bond of peace.,0.4891576007741176,TRUE,,0.6
131,5542376332619950966,State of the Union Address,Franklin D. Roosevelt,1943-01-07,determined to see to it that our supplies of food and other essential civilian goods are distributed on a fair and just basis-to rich and poor management and labor farmer and city dweller alike we are determined to keep the cost of living at a stable level all this has,Proverbs 22:2,The rich and poor meet together: the LORD is the maker of them all.,0.49520818886840023,TRUE,,0.9
134,5542376332619950966,State of the Union Address,Franklin D. Roosevelt,1943-01-07,by preventing any attempt to rearm in germany in japan in italy or in any other nation which seeks to violate the tenth commandment thou shalt not covet there are cynics there are skeptics who say it cannot be done the american people and all the freedom-loving peoples of this,Deuteronomy 5:17,Thou shalt not kill.,0.9203062357706444,TRUE,,0.9
137,5542376332619950966,State of the Union Address,Franklin D. Roosevelt,1943-01-07,between those who put their faith in the people and those who put their faith in dictators and tyrants there have always been those who did not believe in the people who attempted to block their forward movement across history to force them back to servility and suffering and silence the people have now gathered,Deuteronomy 1:32,"Yet in this thing ye did not believe the LORD your God,",0.435535176077188,TRUE,,0.8
140,5689420913884148880,Annual Message to the Congress on the State of the Union.,Dwight D. Eisenhower,1959-01-09,confidently here i hope you will permit me to digress long enough to express something that is much on my mind the basic question facing us today is more than mere survival--the military defense of national life and territory it is the preservation of a way of life we must meet the world challenge and,Luke 12:23,"The life is more than meat, and the body is more than raiment.",0.1089367458523426,TRUE,,0.8
143,5689420913884148880,Annual Message to the Congress on the State of the Union.,Dwight D. Eisenhower,1959-01-09,nations measures toward this end will be proposed later including a re-examination of our own relation to the international court of justice finally--let us remind ourselves that marxist scripture is not new it is not the gospel of the future its basic objective is dictatorship old as history what is new is the shining prospect,2 Peter 1:20,"Knowing this first, that no prophecy of the scripture is of any private interpretation.",0.12467303541422461,TRUE,,0.9
151,65146537821909449,Annual Message to the Congress on the State of the Union.,John F. Kennedy,1962-01-11,of the government--and every citizen--portray that righteousness does exalt a nation health and welfare finally a strong america cannot neglect the aspirations of its citizens--the welfare of the needy the health care of the elderly the education of the young for we are not developing the nation's wealth for its own sake wealth is the,Psalms 72:13,"He shall spare the poor and needy, and shall save the souls of the needy.",0.282383624671196,TRUE,,0.8
161,7121247102863277349,Address on the State of the Union Delivered Before a Joint Session of the Congress.,Richard Nixon,1972-01-20,country let us reject the narrow visions of those who would tell us that we are evil because we are not yet perfect that we are corrupt because we are not yet pure that all the sweat and toil and sacrifice that have gone into the building of america were for naught because the building,Psalms 38:5,My wounds stink and are corrupt because of my foolishness.,0.20066037145819826,TRUE,,0.9
163,7214185765567207598,Address Before a Joint Session of the Congress on the State of the Union,William J. Clinton,1995-01-24,smaller less costly and smarter leaner not meaner applause i just told the speaker the equal time doctrine is alive and well laughter the new covenant approach to governing is as different from the old bureaucratic way as the computer is from the manual typewriter the old way of governing around here protected organized interests we should look out for the interests of ordinary people the old way divided us by interest constituency or class the new covenant way should unite us behind a common vision of what's best for our country the old way dispensed services through large top-down inflexible bureaucracies the new covenant way should shift these resources and decisionmaking from bureaucrats to citizens injecting choice and competition and individual responsibility into national policy the old way of governing around here actually seemed to reward failure the new covenant way should have built-in incentives to reward success the old way was centralized here in washington the new covenant way must take hold in the communities all across america and we should help them to do that our job here is to expand opportunity,Hebrews 12:24,"And to Jesus the mediator of the new covenant, and to the blood of sprinkling, that speaketh better things than that of Abel.",0.1011163598370211,TRUE,,0.9
170,7560880874924185897,Annual Message to the Congress on the State of the Union.,Lyndon B. Johnson,1966-01-12,of war and death to all of those caught up in this conflict we therefore say again tonight let us choose peace and with it the wondrous works of peace and beyond that the time when hope reaches toward consummation and life is the servant of life in this work we plan to discharge our,Job 37:14,"Hearken unto this, O Job: stand still, and consider the wondrous works of God.",0.7406166176729294,TRUE,,0.9
173,7571631522821950306,Annual Message to the Congress on the State of the Union.,Lyndon B. Johnson,1964-01-08,again ix my good friends and my fellow americans in these last 7 sorrowful weeks we have learned anew that nothing is so enduring as faith and nothing is so degrading as hate john kennedy was a victim of hate but he was also a great builder of faith--faith in our fellow americans whatever their creed or their color or their station in life faith in the future of man whatever his divisions and differences this faith was echoed in all parts of the world on every continent and in every land to which mrs johnson and i traveled we found faith and hope and love toward this land of america and toward our people so i ask you now in the congress and in the country to join with me in expressing and fulfilling that faith in working for a nation a nation that is free from want and a world that is free from hate--a world of peace and justice and freedom and,Philemon 1:5,"Hearing of thy love and faith, which thou hast toward the Lord Jesus, and toward all saints;",0.6277673258203396,TRUE,,0.9
179,8185582411626121678,Annual Message to the Congress on the State of the Union,Dwight D. Eisenhower,1955-01-06,government or of military power at issue is the true nature of man either man is the creature whom the psalmist described as a little lower than the angels crowned with glory and honor holding dominion over the works of his creator or man is a soulless animated machine to be enslaved used and consumed by the state for its own glorification it is therefore,Hebrews 2:7,"Thou madest him a little lower than the angels; thou crownedst him with glory and honour, and didst set him over the works of thy hands:",0.9737622609847119,TRUE,,0.95
180,8185582411626121678,Annual Message to the Congress on the State of the Union,Dwight D. Eisenhower,1955-01-06,government or of military power at issue is the true nature of man either man is the creature whom the psalmist described as a little lower than the angels crowned with glory and honor holding dominion over the works of his creator or man is a soulless animated machine to be enslaved used and consumed by the state for its,Psalms 8:5,"For thou hast made him a little lower than the angels, and hast crowned him with glory and honour.",0.8775132771023625,TRUE,,0.9
186,8793386033483893916,Address Before a Joint Session of the Congress on the State of the Union,George W. Bush,2003-01-28,cause of human dignity the rights of every person and the possibilities of every life this conviction leads us into the world to help the afflicted and defend the peace and confound the designs of evil men in afghanistan we helped to liberate an oppressed people and we will continue,Psalms 82:3,Defend the poor and fatherless: do justice to the afflicted and needy.,0.8433156661918759,TRUE,,0.9
