row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
420,-5204439089767596862,Proclamation 9004—50th Anniversary of the March on Washington for Jobs and Freedom,Barack Obama,2013-08-23,our streets or in our hearts-and let us pledge that in the words of dr king we will not be satisfied until justice rolls down like waters and righteousness like a mighty stream now therefore i barack obama president of the united states of america by virtue of the authority vested in me by the constitution and the laws of,Amos 5:24,"But let judgment run down as waters, and righteousness as a mighty stream.",0.1718315423971517,TRUE,,0.9
481,-6006362299579712618,Proclamation 9997—National Day of Prayer for All Americans Affected by the Coronavirus Pandemic and for Our National Response Efforts,Donald J. Trump (1st Term),2020-03-14,no problem is too big for god to handle we should all take to heart the holy words found in 1 peter 5:7 casting all your care upon him for he careth for you let us pray that all those affected by the virus will feel the presence of our lord's protection and love during this time with god's help,1 Peter 5:7,Casting all your care upon him; for he careth for you.,0.2031672423874486,TRUE,,1.0
482,-6006362299579712618,Proclamation 9997—National Day of Prayer for All Americans Affected by the Coronavirus Pandemic and for Our National Response Efforts,Donald J. Trump (1st Term),2020-03-14,actions to protect americans all across the country as we come to our father in prayer we remember the words found in psalm 91 he is my refuge and my fortress my god in him will i trust as we unite in prayer we are reminded that there is no burden too heavy for god to lift or for this country to bear with his,Psalms 91:2,"I will say of the LORD, He is my refuge and my fortress: my God; in him will I trust.",0.9401000102591872,TRUE,,1.0
484,-6006362299579712618,Proclamation 9997—National Day of Prayer for All Americans Affected by the Coronavirus Pandemic and for Our National Response Efforts,Donald J. Trump (1st Term),2020-03-14,reminded that there is no burden too heavy for god to lift or for this country to bear with his help luke 1:37 promises that for with god nothing shall be impossible and those words are just as true today as they have ever been as one nation under god we are greater than the,Luke 1:37,For with God nothing shall be impossible.,0.966474447300667,TRUE,,1.0
488,-6062556138401070675,"Proclamation 6262—Education Day, U.S.A., 1991",George Bush,1991-03-20,light of moral instruction and the strong staff of traditional family values we help to guarantee them safe passage on their life's journey as scripture says train up a child in the way he should go and when he is old he will not depart from it moral education is vital not only to the personal well-being of our children but also to the preservation of civil order and justice,Proverbs 22:6,"Train up a child in the way he should go: and when he is old, he will not depart from it.",0.9838945010747256,TRUE,,1.0
513,-636615643145936703,"Proclamation 6104—National Day of Prayer, 1990",George Bush,1990-03-06,for daily prayer at the federal convention in 1787 it is as if they were profoundly aware of the gentle admonition found in the 127th psalm except the lord build the house they labor in vain that build it except the lord keep the city the watchman waketh but in vain today we do well to place in god's hands our hopes and concerns for our families and our communities just as our nation's founders,Psalms 127:1,"Except the LORD build the house, they labour in vain that build it: except the LORD keep the city, the watchman waketh but in vain.",0.8891934857615406,TRUE,,0.95
514,-636615643145936703,"Proclamation 6104—National Day of Prayer, 1990",George Bush,1990-03-06,arms of god finally let us dedicate this nation once more to the protection of divine providence remembering the words of the psalmist how excellent is thy loving kindness o god therefore the children of men put their trust under the shadow of thy wings since the approval of the joint resolution of the congress on april 17 1952 calling for the designation of a specific day to be set,Psalms 36:7,"How excellent is thy lovingkindness, O God! therefore the children of men put their trust under the shadow of thy wings.",0.980638945822202,TRUE,,0.98
532,-662354789050398407,Proclamation 2107—Thanksgiving Day,Franklin D. Roosevelt,1934-11-15,reality more greatly have we turned our hearts and minds to things spiritual we can truly say what profiteth it a nation if it gain the whole world and lose its own soul with gratitude in our hearts for what has already been achieved may we with the help of god dedicate ourselves anew to,Mark 8:36,"For what shall it profit a man, if he shall gain the whole world, and lose his own soul?",0.8299329105265462,TRUE,,0.9
559,-6884153204165273603,"Proclamation 6668—National Day of Prayer, 1994",William J. Clinton,1994-04-12,beliefs while respecting the convictions of others we can strengthen our people and rebuild our nation as micah reminds us we must strive to do justly and to love mercy and to walk humbly before god the congress by joint resolution approved april 17 1952 having recognized the role of faith and prayer in the lives of the american people,Micah 6:8,"He hath shewed thee, O man, what is good; and what doth the LORD require of thee, but to do justly, and to love mercy, and to walk humbly with thy God?",0.692246174551806,TRUE,,0.95
561,-6897936039930823285,"Proclamation 6397—National Sanctity of Human Life Day, 1992",George Bush,1991-12-20,fundamental moral vision of the united states a vision that affirms the inestimable dignity and worth of every human being each of whom is made in the image of god they were not words uttered lightly signers of the declaration pledged to uphold them with their lives their fortunes and their sacred honor on this,Colossians 1:15,"Who is the image of the invisible God, the firstborn of every creature:",0.2460164027681819,TRUE,,0.9
598,-7222849739286156844,"Proclamation 5138—National Day of Prayer, 1984",Ronald Reagan,1983-12-14,the civil war or other moments of trial over the years we have turned to god for his help as we are told in ii chronicles 7:14 if my people who are called by my name will humble themselves and pray and seek my face and turn from their wicked ways then i will hear from heaven and will forgive their sin and will heal their land by joint resolution of the congress approved april 17 1952 the recognition of a particular day set aside each year as a national,2 Chronicles 7:14,"If my people, which are called by my name, shall humble themselves, and pray, and seek my face, and turn from their wicked ways; then will I hear from heaven, and will forgive their sin, and will heal their land.",0.3180532801801402,TRUE,,1.0
606,-7283563448335704442,"Proclamation 7547—National Day of Prayer, 2002",George W. Bush,2002-04-26,on this national day of prayer i encourage americans to remember the words of st paul do not be anxious about anything but in everything by prayer and petition with thanksgiving present your requests to god the congress by public law 100-307 as amended has called on our citizens to reaffirm the role of prayer,Philippians 4:6,Be careful for nothing; but in every thing by prayer and supplication with thanksgiving let your requests be made known unto God.,0.9879273051944468,TRUE,,0.95
607,-7292469780450486649,Proclamation 10792—Establishment of the Springfield 1908 Race Riot National Monument,"Joseph R. Biden, Jr.",2024-08-16,letter in february 1909 taking stock of the nation's progress on the centennial of lincoln's birth invoking lincoln's words from 1858 that a house divided against itself cannot stand the group call[ed upon all the believers in democracy to join in a national conference for the discussion of present evils,Mark 3:25,"And if a house be divided against itself, that house cannot stand.",0.5980618603456794,TRUE,,0.8
625,-7455019773177212777,"Proclamation 6207—Veterans Day, 1990",George Bush,1990-10-17,the bible tells us that no greater love has a man than this to lay down his life for a friend our nation's military veterans are brave and selfless individuals who when duty called were willing to put themselves in harm's way to defend the,John 15:13,"Greater love hath no man than this, that a man lay down his life for his friends.",0.986870126568798,TRUE,,1.0
630,-7471965399622094352,"Proclamation 6861—Martin Luther King, Jr., Federal Holiday, 1996",William J. Clinton,1996-01-12,segregated buses and trains traveled our neighborhoods and that african americans were often prevented from registering to vote echoing abraham lincoln's warning that a house divided against itself cannot stand dr king urged we must learn to live together as brothers or we will perish as fools martin luther king jr.'s call for american society,Mark 3:25,"And if a house be divided against itself, that house cannot stand.",0.597786425534947,TRUE,,0.9
645,-7610661284612819005,"Proclamation 5413—National Day of Fasting To Raise Funds To Combat Hunger, 1985",Ronald Reagan,1985-11-23,are especially mindful of those in distress and we thank god for inviting us to respond with open hearts to the cry of the afflicted and the needy for in being generous to others we become more like him who has been so generous to us most recently we heard,Psalms 82:3,Defend the poor and fatherless: do justice to the afflicted and needy.,0.5551926108412641,TRUE,,0.9
647,-7624508031498964704,"Proclamation 6229—Thanksgiving Day, 1990",George Bush,1990-11-14,the heavens they could have little solace or content what could now sustain them but the spirit of god and his grace they cried to the lord and he heard their voice and looked on their adversity let them therefore praise the lord because he is good and his mercies endure for ever the historic,Psalms 120:1,"In my distress I cried unto the LORD, and he heard me.",0.6730242709882917,TRUE,,0.9
654,-7624508031498964704,"Proclamation 6229—Thanksgiving Day, 1990",George Bush,1990-11-14,share fully in this nation's bounty is the most heartfelt and meaningful answer we can give to the timeless appeal of the psalmist o give thanks to the lord for he is good for his steadfast love endures forever finally on this thanksgiving day let us also remember all those americans abroad who labor to advance the ideals for which,Psalms 118:1,O give thanks unto the LORD; for he is good: because his mercy endureth for ever.,0.9573708891835132,TRUE,,0.95
678,-7773111938560705200,"Proclamation 5844—Thanksgiving Day, 1988",Ronald Reagan,1988-08-04,must be understood as the gift of a loving god whose greatest gift is healing let us join then with the psalmist of old o give thanks to the lord call on his name make known his deeds among the peoples sing to him sing praises to him tell of all his wonderful works glory in his holy name let the hearts of those who,Psalms 105:1,O give thanks unto the LORD; call upon his name: make known his deeds among the people.,0.9970179499326696,TRUE,,0.95
684,-7773111938560705200,"Proclamation 5844—Thanksgiving Day, 1988",Ronald Reagan,1988-08-04,give thanks to the lord call on his name make known his deeds among the peoples sing to him sing praises to him tell of all his wonderful works glory in his holy name let the hearts of those who seek the lord rejoice now therefore i ronald reagan president,Psalms 105:2,"Sing unto him, sing psalms unto him: talk ye of all his wondrous works.",0.8056975558474707,TRUE,,0.9
690,-7773111938560705200,"Proclamation 5844—Thanksgiving Day, 1988",Ronald Reagan,1988-08-04,call on his name make known his deeds among the peoples sing to him sing praises to him tell of all his wonderful works glory in his holy name let the hearts of those who seek the lord rejoice now therefore i ronald reagan president of the united states of america do hereby proclaim thursday november 24 1988 as a national day of thanksgiving and,Psalms 105:3,Glory ye in his holy name: let the heart of them rejoice that seek the LORD.,0.9707462317944456,TRUE,,0.9
705,-7995116812082000929,Proclamation 10129—850th Anniversary of the Martyrdom of Saint Thomas Becket,Donald J. Trump (1st Term),2020-12-28,contempt of royal authority and questioned why this poor and humble priest would dare defy him archbishop becket responded god is the supreme ruler above kings and we ought to obey god rather than men because thomas would not assent to rendering the church subservient to the state he was forced to forfeit all his property and flee his own,Acts 5:29,"Then Peter and the other apostles answered and said, We ought to obey God rather than men.",0.6244161713729122,TRUE,,0.9
720,-8189171783853695893,"Proclamation 5927—Martin Luther King, Jr., Day, 1989",Ronald Reagan,1988-12-23,to articulate the longings and aspirations of the people more than the preacher somehow the preacher must be an amos and say let justice roll down like waters and righteousness like a mighty stream martin luther king jr did exactly that he gave eloquent voice and powerful leadership to the long-cherished hopes of millions as he headed a crusade to,Amos 5:24,"But let judgment run down as waters, and righteousness as a mighty stream.",0.9151851737069958,TRUE,,0.95
727,-8260739977086899887,"Proclamation 10368—Education and Sharing Day, U.S.A., 2022","Joseph R. Biden, Jr.",2022-04-11,and service communities worldwide the rebbe's work reminds us in the words of the prophet amos to hate evil love good and establish justice in the gate we each share a responsibility to live up to those words-in and out of the classroom-and to plant the seeds of love kindness,Amos 5:15,"Hate the evil, and love the good, and establish judgment in the gate: it may be that the LORD God of hosts will be gracious unto the remnant of Joseph.",0.6941307450543008,TRUE,,0.8
769,-8648067441140448483,Proclamation 2571—Thanksgiving Day,Franklin D. Roosevelt,1942-11-26,"holy protection and that every american in his own way lift his voice to heaven i recommend that all of us bear in mind this great psalm:""the lord is my shepherd i shall not want he maketh me to lie down in green pastures he leadeth me beside the still waters he restoreth my soul he leadeth me in the",Psalms 23:1,The LORD is my shepherd; I shall not want.,0.9209835853086982,TRUE,,0.95
770,-8648067441140448483,Proclamation 2571—Thanksgiving Day,Franklin D. Roosevelt,1942-11-26,"lift his voice to heaven i recommend that all of us bear in mind this great psalm:""the lord is my shepherd i shall not want he maketh me to lie down in green pastures he leadeth me beside the still waters he restoreth my soul he leadeth me in the paths of righteousness for his name's sake yea though i walk through the valley of",Psalms 23:2,He maketh me to lie down in green pastures: he leadeth me beside the still waters.,0.7373093067758808,TRUE,,0.9
772,-8648067441140448483,Proclamation 2571—Thanksgiving Day,Franklin D. Roosevelt,1942-11-26,"us bear in mind this great psalm:""the lord is my shepherd i shall not want he maketh me to lie down in green pastures he leadeth me beside the still waters he restoreth my soul he leadeth me in the paths of righteousness for his name's sake yea though i walk through the valley of the shadow of death i will fear no evil for thou art with me thy",Psalms 23:3,He restoreth my soul: he leadeth me in the paths of righteousness for his name's sake.,0.8894989500736472,TRUE,,1.0
776,-8648067441140448483,Proclamation 2571—Thanksgiving Day,Franklin D. Roosevelt,1942-11-26,down in green pastures he leadeth me beside the still waters he restoreth my soul he leadeth me in the paths of righteousness for his name's sake yea though i walk through the valley of the shadow of death i will fear no evil for thou art with me thy rod and thy staff they comfort me thou preparest a table before me in the presence of mine enemies thou anointest my head with oil my cup runneth over surely,Psalms 23:4,"Yea, though I walk through the valley of the shadow of death, I will fear no evil: for thou art with me; thy rod and thy staff they comfort me.",0.9732314626399852,TRUE,,1.0
778,-8648067441140448483,Proclamation 2571—Thanksgiving Day,Franklin D. Roosevelt,1942-11-26,the shadow of death i will fear no evil for thou art with me thy rod and thy staff they comfort me thou preparest a table before me in the presence of mine enemies thou anointest my head with oil my cup runneth over surely goodness and mercy shall follow me all the days of my life and i will dwell in the house of,Psalms 23:5,Thou preparest a table before me in the presence of mine enemies: thou anointest my head with oil; my cup runneth over.,0.9025468655985356,TRUE,,0.95
780,-8648067441140448483,Proclamation 2571—Thanksgiving Day,Franklin D. Roosevelt,1942-11-26,comfort me thou preparest a table before me in the presence of mine enemies thou anointest my head with oil my cup runneth over surely goodness and mercy shall follow me all the days of my life and i will dwell in the house of the lord for ever inspired with faith and courage by these words let us turn again to the work that confronts us in this time of national emergency in the,Psalms 23:6,Surely goodness and mercy shall follow me all the days of my life: and I will dwell in the house of the LORD for ever.,0.9463705738471566,TRUE,,0.95
804,-8854657925706832235,Proclamation 4344—International Clergy Week in the United States,Gerald R. Ford,1975-01-30,in a world plagued by violence and suffering clergymen of all denominations help lead the human family to the peace of god which passeth all understanding in a time of difficult choices and moral questioning they point the way to the higher values of conduct as god's ministers on earth,Philippians 4:7,"And the peace of God, which passeth all understanding, shall keep your hearts and minds through Christ Jesus.",0.8532401337343382,TRUE,,0.9
841,-9215163291372909833,"Proclamation 5463—Education Day, U.S.A., 1986",Ronald Reagan,1986-04-19,can lead to that blend of compassion humility and understanding that is summed up in one word wisdom happy the man scripture tells us who finds wisdom her ways are ways of pleasantness and all her paths are peace she is a tree of life to those who come to possess her the congress has sought to call attention to these durable values by adopting,Proverbs 3:17,"Her ways are ways of pleasantness, and all her paths are peace.",0.9757818670925246,TRUE,,1.0
843,-9215163291372909833,"Proclamation 5463—Education Day, U.S.A., 1986",Ronald Reagan,1986-04-19,one word wisdom happy the man scripture tells us who finds wisdom her ways are ways of pleasantness and all her paths are peace she is a tree of life to those who come to possess her the congress has sought to call attention to these durable values by adopting resolutions that pay tribute to,Proverbs 3:18,She is a tree of life to them that lay hold upon her: and happy is every one that retaineth her.,0.5747140971707558,TRUE,,0.9
894,1501058782322531348,"Proclamation 5412—Thanksgiving Day, 1985",Ronald Reagan,1985-11-15,of the first american thanksgiving observance may be uncertain there is no question but that this treasured custom derives from our judeo-christian heritage unto thee o god do we give thanks the psalmist sang praising god not only for the wondrous works of his creation but for loving guidance and deliverance from dangers a band,Psalms 75:1,"Unto thee, O God, do we give thanks, unto thee do we give thanks: for that thy name is near thy wondrous works declare.",0.940275081909716,TRUE,,0.95
923,1738957481593814342,"Proclamation 10229—Juneteenth Day of Observance, 2021","Joseph R. Biden, Jr.",2021-06-18,disproportionate burden of loss-while also carrying us through disproportionately as essential workers and health care providers on the front lines of the crisis psalm 30 proclaims that weeping may endure for a night but joy cometh in the morning juneteenth marks both the long hard night of slavery and discrimination and the promise of a brighter morning to come my administration is committed to building,Psalms 30:5,"For his anger endureth but a moment; in his favour is life: weeping may endure for a night, but joy cometh in the morning.",0.9695991892061472,TRUE,,0.95
925,1752793567833957900,"Proclamation 6100—International Year of Bible Reading, 1990",George Bush,1990-02-22,direction to those who seek truth and righteousness in recognizing its enduring value we recall the words of the prophet isaiah who declared the grass withereth the flower fadeth but the word of our god shall stand forever containing revelations of god's intervention in human history the bible offers moving testimony to his love for mankind treasuring the bible as,Isaiah 40:8,"The grass withereth, the flower fadeth: but the word of our God shall stand for ever.",0.9767827064515644,TRUE,,0.98
979,2486963454698321505,"Proclamation 9839—Martin Luther King, Jr., Federal Holiday, 2019",Donald J. Trump (1st Term),2019-01-18,strides as a nation but we acknowledge that more work must be done for in the words of dr king justice to roll down like waters and righteousness like a mighty stream united as one american family we will not rest-and we will never be satisfied-until the promise of this great nation is accessible to,Amos 5:24,"But let judgment run down as waters, and righteousness as a mighty stream.",0.9600047939036148,TRUE,,0.9
988,259539643821001435,"Proclamation 4060—World Law Day, 1971",Richard Nixon,1971-06-17,from the time more than 25 centuries ago when a hebrew prophet wrote the lord is our judge our lawgiver our king he will save us western civilization's sense of salvation has been intimately related to its vision of the universal rule of law in the affairs of men we,Isaiah 33:22,"For the LORD is our judge, the LORD is our lawgiver, the LORD is our king; he will save us.",0.8421488857129018,TRUE,,1.0
1064,3588476920461727733,Proclamation 4127—Father's Day,Richard Nixon,1972-05-01,"the elemental magic and joy of humanity in fatherhood we even sense the divine as the scriptural writers did who told of all good gifts coming down from the father of lights with whom is no variableness neither shadow of turning""-symbolism so challenging to each man who would give his own son or daughter a life of light without shadow our identity in name and",James 1:17,"Every good gift and every perfect gift is from above, and cometh down from the Father of lights, with whom is no variableness, neither shadow of turning.",0.9990607128215898,TRUE,,0.95
1081,3733502643222952020,"Proclamation 7504—Thanksgiving Day, 2001",George W. Bush,2001-11-16,unimaginable loss and let us reach out with care to those in need of food shelter and words of hope may almighty god who is our refuge and our strength in this time of trouble watch over our homeland protect us and grant us patience resolve and wisdom in all that is to come now,Psalms 46:1,"God is our refuge and strength, a very present help in trouble.",0.9661432982967628,TRUE,,0.9
