row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
208,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,were sore afraid and the angel said unto them fear not for behold i bring you good tidings of great joy which shall be to all people for unto you is born this day in the city of david a savior which is christ the lord and this shall be a sign unto you ye shall find the babe wrapped in swaddling clothes lying in a manger and suddenly there,Luke 2:11,"For unto you is born this day in the city of David a Saviour, which is Christ the Lord.",0.9644871235577139,TRUE,,1.0
210,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,joy which shall be to all people for unto you is born this day in the city of david a savior which is christ the lord and this shall be a sign unto you ye shall find the babe wrapped in swaddling clothes lying in a manger and suddenly there was with the angel a multitude of the heavenly host praising god and saying glory to god in the highest,Luke 2:12,"And this shall be a sign unto you; Ye shall find the babe wrapped in swaddling clothes, lying in a manger.",0.8621227459475997,TRUE,,0.9
213,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,lord and this shall be a sign unto you ye shall find the babe wrapped in swaddling clothes lying in a manger and suddenly there was with the angel a multitude of the heavenly host praising god and saying glory to god in the highest and on earth peace good will toward men now some revere christ as just a great prophet others worship him,Luke 2:13,"And suddenly there was with the angel a multitude of the heavenly host praising God, and saying,",0.9935458572484988,TRUE,,1.0
215,2898354306031791885,Radio Address to the Nation on Family Values,Ronald Reagan,1986-12-20,in swaddling clothes lying in a manger and suddenly there was with the angel a multitude of the heavenly host praising god and saying glory to god in the highest and on earth peace good will toward men now some revere christ as just a great prophet others worship him as the son of god but to all this season,Luke 2:14,"Glory to God in the highest, and on earth peace, good will toward men.",0.9788998416037077,TRUE,,1.0
227,3410273275276140238,The President's Weekly Address,Barack Obama,2012-07-21,matters in the end are not the small and trivial things which so often consume our lives it's how we choose to treat one another and love one another it's what we do on a daily basis to give our lives meaning and to give our lives purpose that's what matters that's why we're here,John 15:17,"These things I command you, that ye love one another.",0.10545331697379344,TRUE,,0.8
232,3430317404534703599,The President's Radio Address,William J. Clinton,1994-04-02,people of many faiths but most of all we are a people of faith the bible i carry to church on sunday says faith is the assurance of things hoped for the conviction of things unseen america is a special nation because it is the product of that kind of faith in the future to,Hebrews 11:1,"Now faith is the substance of things hoped for, the evidence of things not seen.",0.7886051927787007,TRUE,,0.9
238,3578132105028701551,The President's Radio Address,George W. Bush,2002-07-06,call of service giving their time and energy to causes greater than self-interest this nation is confronting a terrible evil and we are overcoming evil with good today as much as ever before america bears the hopes of the world yet from the day of our founding america's own great,Romans 12:21,"Be not overcome of evil, but overcome evil with good.",0.9200476612277142,TRUE,,0.95
253,4093862727430175829,The President's Radio Address,George W. Bush,2008-03-22,given their lives for the cause of freedom these brave individuals have lived out the words of the gospel greater love has no man than this that a man lay down his life for his friends and our nation's fallen heroes live on in the memory of the nation they helped defend on easter we also honor americans who give,John 15:13,"Greater love hath no man than this, that a man lay down his life for his friends.",0.9526511636903491,TRUE,,0.9
263,4626283526182637775,The President's Weekly Address,Barack Obama,2014-04-19,for reflection and renewal we remember the grace of an awesome god who loves us so deeply that he gave us his only son so that we might live through him we recall all that jesus endured for us-the scorn of the crowds the agony of the cross-all so that we might be forgiven our sins and granted everlasting life and we recommit ourselves to following his example to love and serve one another particularly,1 John 4:9,"In this was manifested the love of God toward us, because that God sent his only begotten Son into the world, that we might live through him.",0.8207603129625138,TRUE,,0.9
269,4631296783235544358,The President's Radio Address,George W. Bush,2001-12-22,also saw many more acts of courage and kindness and love and these reflect the great hope of christmas a light shines in the darkness and the darkness shall not overcome it laura and i wish a very joyous holiday to all americans may the peace and good will of the season fill every heart,John 1:5,And the light shineth in darkness; and the darkness comprehended it not.,0.20151089749215598,TRUE,,0.9
271,4680884412543117270,Radio Address to the Nation on the Observance of Mother's Day,Ronald Reagan,1983-05-07,emphasis my mother nelle made all those marks in that book she used it to instruct her two young sons and i look to it still a passage in proverbs describes the ideal woman saying strength and dignity are her clothing and she smiles at the future she opens her mouth in wisdom and the teaching of kindness is on her tongue give her the product of her hands and let her works praise her in the gates well that passage calls for us to recognize the enormous strengths and contributions of women wives and mothers and indicates to me that society always needs a,Proverbs 31:31,Give her of the fruit of her hands; and let her own works praise her in the gates.,0.7717727682665467,TRUE,,1.0
272,4680884412543117270,Radio Address to the Nation on the Observance of Mother's Day,Ronald Reagan,1983-05-07,instruct her two young sons and i look to it still a passage in proverbs describes the ideal woman saying strength and dignity are her clothing and she smiles at the future she opens her mouth in wisdom and the teaching of kindness is on her tongue give her the product of her hands and,Proverbs 31:25,Strength and honour are her clothing; and she shall rejoice in time to come.,0.9687717631132896,TRUE,,1.0
272,4680884412543117270,Radio Address to the Nation on the Observance of Mother's Day,Ronald Reagan,1983-05-07,instruct her two young sons and i look to it still a passage in proverbs describes the ideal woman saying strength and dignity are her clothing and she smiles at the future she opens her mouth in wisdom and the teaching of kindness is on her tongue give her the product of her hands and,Proverbs 31:26,She opens her mouth with wisdom,and the teaching of kindness is on her tongue.,0.9687717631132896,TRUE,,1.0
295,5884860365663996248,Radio Address to the Nation on the Summer Olympic Games,Ronald Reagan,1984-07-28,olympiad of the modern era commences and as it does just for a moment we think of the words of the psalms this is the day which the lord has made let us rejoice and be glad until next week thanks for listening and god bless you note the president recorded his remarks in the map room at the white,Psalms 118:24,This is the day which the LORD hath made; we will rejoice and be glad in it.,0.7873615362019086,TRUE,,1.0
306,6158785860630725652,The President's Weekly Address,Barack Obama,2011-12-24,family and millions of americans that's what christmas is all about it reminds us that part of what it means to love god is to love one another to be our brother's keeper and our sister's keeper but that belief is not just at the center of our christian faith it's shared by americans of,John 15:17,"These things I command you, that ye love one another.",0.16539080393992933,TRUE,,0.9
306,6158785860630725652,The President's Weekly Address,Barack Obama,2011-12-24,family and millions of americans that's what christmas is all about it reminds us that part of what it means to love god is to love one another to be our brother's keeper and our sister's keeper but that belief is not just at the center of our christian faith it's shared by americans of,Genesis 4:9,"And the Lord said unto Cain, Where is Abel thy brother? And he said, I know not: Am I my brother's keeper?",0.16539080393992933,TRUE,,0.9
329,7353388284405093878,The President's Radio Address,William J. Clinton,1996-02-10,including government do our part america's future will be assured because we work together the bible asks if your child asks for bread would you give him a stone if he asks for fish would you give him a serpent if he asks for an egg would you give him a scorpion our children are what we give them what we teach them we dare not forget that basic truth their lives and our common,Matthew 7:10,"Or if he ask a fish, will he give him a serpent?",0.17703500751975723,TRUE,,0.9
330,7353388284405093878,The President's Radio Address,William J. Clinton,1996-02-10,give him a stone if he asks for fish would you give him a serpent if he asks for an egg would you give him a scorpion our children are what we give them what we teach them we dare not forget that basic truth their lives and our common,Luke 11:12,"Or if he shall ask an egg, will he offer him a scorpion?",0.949181449978441,TRUE,,0.9
337,7817721683112530127,The President's Radio Address,William J. Clinton,2000-12-23,this christmas they can find warmth inside a home not from the top of a steam grate it is said in the scripture i will appoint a place for my people so they may dwell in a place of their own and move no more today in this season of hope and giving we should redouble our efforts to ensure that every american can have a place of his or her own the steps we're taking now will create new opportunity for the homeless for hard-pressed working families and for those struggling to buy their,2 Samuel 7:10,"Moreover I will appoint a place for my people Israel, and will plant them, that they may dwell in a place of their own, and move no more; neither shall the children of wickedness afflict them any more, as beforetime,",0.9762956332194438,TRUE,,0.9
346,8238223948287698446,The President's Radio Address,George W. Bush,2005-12-24,"such times the story of christmas brings special comfort and confidence christmas reminds us that we can trust in god's promise of peace on earth and good will toward men on a night more than 2,000 years ago an angel of the lord brought good tidings of great joy the god of heaven had come",Luke 2:14,"Glory to God in the highest, and on earth peace, good will toward men.",0.38978789053948115,TRUE,,0.9
362,9120010628744987791,Radio Address to the Nation on the Observance of Easter and Passover,Ronald Reagan,1983-04-02,to the unborn generations who will still celebrate them long after we're gone as paul explained in his epistle to the ephesians he came and preached peace to you who were far away and peace to those who were near so then you were no longer strangers and aliens but you were fellow citizens of,Ephesians 2:17,"And came and preached peace to you which were afar off, and to them that were nigh.",0.9928933642057471,TRUE,,0.95
