row_index,doc_id,title,date,president,source_category,location,url,verse_range,verse_text,snippet_norm,judgement,confidence,match_proba,start_token,end_token,window_token_count,window_mid_token,token_count_norm,word_count,start_pct_through_speech,mid_pct_through_speech,end_pct_through_speech,source_chunk
36,-3800072351384350937,Remarks at the Professional Athletes Prayer Brunch,1976-02-15,Gerald R. Ford,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/remarks-the-professional-athletes-prayer-brunch,1 Corinthians 9:24,"Know ye not that they which run in a race run all, but one receiveth the prize? So run, that ye may obtain.",of god your faith in him a love and a faith that betty and i share the apostle paul writing the corinthians said they which run in a race run all but one receiveth the prize everyone in this room has run the race you have received the prize that comes with excellence you have tasted what jim mckay 1,TRUE,1.0,0.9991913122118186,550,610,60,580.0,1268,1281,0.43375394321766564,0.45741324921135645,0.4810725552050473,windows_part_03
38,-3800072351384350937,Remarks at the Professional Athletes Prayer Brunch,1976-02-15,Gerald R. Ford,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/remarks-the-professional-athletes-prayer-brunch,Romans 8:31,"What shall we then say to these things? If God be for us, who can be against us?",is on your side--and he will be if you are on his--no man no woman can ever defeat you as the bible said god be for us who can be against us as president and as one who has been in the political arena for 27 years i have had my share of political victories--as,TRUE,0.8,0.6369779993356975,675,730,55,702.5,1268,1281,0.5323343848580442,0.5540220820189274,0.5757097791798107,windows_part_03
40,-3800072351384350937,Remarks at the Professional Athletes Prayer Brunch,1976-02-15,Gerald R. Ford,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/remarks-the-professional-athletes-prayer-brunch,2 Timothy 4:7,"I have fought a good fight, I have finished my course, I have kept the faith:",all of your lives let us strive always to achieve it so that we may say with paul at the end of our lives i have fought a good fight i have finished my course i have kept the faith thank you very much 1 abc sports commentator note the president spoke at 11:45 a.m in the east room at the white house gerald r,TRUE,1.0,0.9866624215715168,1195,1260,65,1227.5,1268,1281,0.942429022082019,0.9680599369085173,0.9936908517350158,windows_part_03
972,18232770982680286,Remarks at the Combined Convention of the National Religious Broadcasters and the National Association of Evangelicals.,1976-02-22,Gerald R. Ford,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/remarks-the-combined-convention-the-national-religious-broadcasters-and-the-national,Mark 16:15,"And he said unto them, Go ye into all the world, and preach the gospel to every creature.",and i salute both of you for your outstanding organizations as you follow the great commissions of jesus to go into the world and to preach the gospel my good friend billy zeoli makes the point that we may know the number of churches radio and television stations involved in religious broadcasting and mission work only god however can count the number of lives that have been changed by the gospel you preach throughout the world i like the theme that you have selected for your bicentennial convention let freedom ring nowhere on earth has freedom rung so loud and,TRUE,0.9,0.8336598823175978,65,165,100,115.0,1299,1313,0.05003849114703618,0.08852963818321787,0.12702078521939955,windows_part_07
975,18232770982680286,Remarks at the Combined Convention of the National Religious Broadcasters and the National Association of Evangelicals.,1976-02-22,Gerald R. Ford,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/remarks-the-combined-convention-the-national-religious-broadcasters-and-the-national,Psalms 33:12,Blessed is the nation whose God is the LORD; and the people whom he hath chosen for his own inheritance.,while declaring its independence from foreign domination has become the greatest nation in the history of the world we are taught in the psalms that blessed is the nation whose god is the lord i believe that very very deeply and i know you believe it too looking back over 200 years we can see that america has always been,TRUE,0.9,0.1159225673724265,240,300,60,270.0,1299,1313,0.18475750577367206,0.20785219399538107,0.23094688221709006,windows_part_07
977,18232770982680286,Remarks at the Combined Convention of the National Religious Broadcasters and the National Association of Evangelicals.,1976-02-22,Gerald R. Ford,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/remarks-the-combined-convention-the-national-religious-broadcasters-and-the-national,Proverbs 3:5,Trust in the LORD with all thine heart; and lean not unto thine own understanding.,the bible as a kind of prayer i am sure you are all familiar with it it comes from the book of proverbs and it says trust in the lord with all thine heart and lean not unto thine own understanding in all thy ways acknowledge him and he shall direct thy paths 1 dr harold john ockenga president gordon-conwell seminary that was the verse,TRUE,1.0,0.995213338453476,865,930,65,897.5,1299,1313,0.665896843725943,0.6909160892994611,0.7159353348729792,windows_part_07
980,18232770982680286,Remarks at the Combined Convention of the National Religious Broadcasters and the National Association of Evangelicals.,1976-02-22,Gerald R. Ford,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/remarks-the-combined-convention-the-national-religious-broadcasters-and-the-national,Proverbs 3:6,"In all thy ways acknowledge him, and he shall direct thy paths.",it it comes from the book of proverbs and it says trust in the lord with all thine heart and lean not unto thine own understanding in all thy ways acknowledge him and he shall direct thy paths 1 dr harold john ockenga president gordon-conwell seminary that was the verse that i placed my hand upon when i took the oath of office administered to,TRUE,1.0,0.99122824640966,880,945,65,912.5,1299,1313,0.6774441878367975,0.7024634334103156,0.7274826789838337,windows_part_07
1227,8912602840979531948,"Remarks and a Question-and-Answer Session at Tyler Junior College, Tyler, Texas.",1976-04-28,Gerald R. Ford,spoken-addresses-and-remarks,Texas,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-tyler-junior-college-tyler-texas,Revelation 19:16,"And he hath on his vesture and on his thigh a name written, KING OF KINGS, AND LORD OF LORDS.",president my question is twofold do you believe the bible is the inspired word of god and is truth when it says that jesus christ is king of kings and lord of lords are you personally committed to jesus christ as king of your life and as a political leader will you commit your life to make christ's principles the,TRUE,0.9,0.2029359840155604,4500,4560,60,4530.0,4873,4886,0.9234557767289144,0.9296121485737738,0.9357685204186332,windows_part_12
1432,4882257021266682350,Commencement Address at Warner Pacific College in Portland.,1976-05-23,Gerald R. Ford,spoken-addresses-and-remarks,Oregon,https://www.presidency.ucsb.edu/documents/commencement-address-warner-pacific-college-portland,Proverbs 3:5,Trust in the LORD with all thine heart; and lean not unto thine own understanding.,the bible as a prayer i am sure that many of you are familiar with it it comes from the book of proverbs and it says trust in the lord with all thine heart and lean not unto thine own understanding in all thy ways acknowledge him and he shall direct thy paths that was the verse that i placed my hand upon when i,TRUE,1.0,0.9877662798774748,330,395,65,362.5,1242,1256,0.26570048309178745,0.2918679549114332,0.31803542673107893,windows_part_09
1435,4882257021266682350,Commencement Address at Warner Pacific College in Portland.,1976-05-23,Gerald R. Ford,spoken-addresses-and-remarks,Oregon,https://www.presidency.ucsb.edu/documents/commencement-address-warner-pacific-college-portland,Proverbs 3:6,"In all thy ways acknowledge him, and he shall direct thy paths.",it it comes from the book of proverbs and it says trust in the lord with all thine heart and lean not unto thine own understanding in all thy ways acknowledge him and he shall direct thy paths that was the verse that i placed my hand upon when i took the oath of office administered to every president since george washington these words have,TRUE,1.0,0.9687020973153704,345,410,65,377.5,1242,1256,0.2777777777777778,0.30394524959742353,0.33011272141706927,windows_part_09
561,1416448055412834698,Remarks in Cleveland at the National Awards Dinner of the National Conference of Christians and Jews,1976-06-06,Gerald R. Ford,spoken-addresses-and-remarks,Ohio,https://www.presidency.ucsb.edu/documents/remarks-cleveland-the-national-awards-dinner-the-national-conference-christians-and-jews,Psalms 34:14,"Depart from evil, and do good; seek peace, and pursue it.",program for peace i intend to make it a reality let us heed the words of the 34th psalm which urges us all to seek peace and to pursue it as we never cease our vigilance let us never lose our vision of what we want the world to be,TRUE,0.9,0.7221880828771735,2195,2245,50,2220.0,2345,2358,0.9360341151385928,0.9466950959488273,0.9573560767590619,windows_part_07
926,-7332056193801011751,"Remarks at the Southern Baptist Convention in Norfolk, Virginia.",1976-06-15,Gerald R. Ford,spoken-addresses-and-remarks,Virginia,https://www.presidency.ucsb.edu/documents/remarks-the-southern-baptist-convention-norfolk-virginia,Mark 8:36,"For what shall it profit a man, if he shall gain the whole world, and lose his own soul?",history proves that power and prestige are slippery peaks from which the mighty have often fallen into disgrace jesus said for what has a man profited if he shall gain the whole world and lose his own soul we stand in danger today of losing the soul of america to the seductions of material gain and moral apathy to a new code of conduct which,TRUE,0.95,0.9841347272358238,690,755,65,722.5,1547,1560,0.4460245636716225,0.46703296703296704,0.48804137039431156,windows_part_05
927,-7332056193801011751,"Remarks at the Southern Baptist Convention in Norfolk, Virginia.",1976-06-15,Gerald R. Ford,spoken-addresses-and-remarks,Virginia,https://www.presidency.ucsb.edu/documents/remarks-the-southern-baptist-convention-norfolk-virginia,Matthew 16:26,"For what is a man profited, if he shall gain the whole world, and lose his own soul? or what shall a man give in exchange for his soul?",history proves that power and prestige are slippery peaks from which the mighty have often fallen into disgrace jesus said for what has a man profited if he shall gain the whole world and lose his own soul we stand in danger today of losing the soul of america to the seductions of material gain and moral apathy to a new code of conduct which,TRUE,0.95,0.9699066995160917,690,755,65,722.5,1547,1560,0.4460245636716225,0.46703296703296704,0.48804137039431156,windows_part_05
928,-7332056193801011751,"Remarks at the Southern Baptist Convention in Norfolk, Virginia.",1976-06-15,Gerald R. Ford,spoken-addresses-and-remarks,Virginia,https://www.presidency.ucsb.edu/documents/remarks-the-southern-baptist-convention-norfolk-virginia,Luke 9:25,"For what is a man advantaged, if he gain the whole world, and lose himself, or be cast away?",prestige are slippery peaks from which the mighty have often fallen into disgrace jesus said for what has a man profited if he shall gain the whole world and lose his own soul we stand in danger today of losing the soul of america to the seductions of material gain and moral apathy to a,TRUE,0.95,0.9741868431910342,695,750,55,722.5,1547,1560,0.449256625727214,0.46703296703296704,0.4848093083387201,windows_part_05
929,-7332056193801011751,"Remarks at the Southern Baptist Convention in Norfolk, Virginia.",1976-06-15,Gerald R. Ford,spoken-addresses-and-remarks,Virginia,https://www.presidency.ucsb.edu/documents/remarks-the-southern-baptist-convention-norfolk-virginia,Luke 12:48,"But he that knew not, and did commit things worthy of stripes, shall be beaten with few stripes. For unto whomsoever much is given, of him shall be much required: and to whom men have committed much, of him they will ask the more.",in a system of government that is defiled and dishonored whether in the white house or in the halls of congress jesus said for unto whomsoever much is given of him shall be much required personal integrity is not too much to ask of public servants we should accept nothing less the american people have seen too much abuse of,TRUE,0.8,0.1058997241016759,915,975,60,945.0,1547,1560,0.5914673561732385,0.6108597285067874,0.6302521008403361,windows_part_05
934,-7332056193801011751,"Remarks at the Southern Baptist Convention in Norfolk, Virginia.",1976-06-15,Gerald R. Ford,spoken-addresses-and-remarks,Virginia,https://www.presidency.ucsb.edu/documents/remarks-the-southern-baptist-convention-norfolk-virginia,Psalms 33:12,Blessed is the nation whose God is the LORD; and the people whom he hath chosen for his own inheritance.,most richly blessed nation in the history of mankind and the world for it is as true today as it was in the old testament times that blessed is the nation whose god is the lord i believe that very deeply and so do you in my own life and throughout my career in public service i have found in,TRUE,0.9,0.8304932084996338,1125,1185,60,1155.0,1547,1560,0.7272139625080801,0.746606334841629,0.7659987071751778,windows_part_05
937,-7332056193801011751,"Remarks at the Southern Baptist Convention in Norfolk, Virginia.",1976-06-15,Gerald R. Ford,spoken-addresses-and-remarks,Virginia,https://www.presidency.ucsb.edu/documents/remarks-the-southern-baptist-convention-norfolk-virginia,Proverbs 3:5,Trust in the LORD with all thine heart; and lean not unto thine own understanding.,for life on a higher plane we could ask no better inspiration than those words of a favorite passage of mine from the book of proverbs trust in the lord with all thine heart and lean not unto thine own understanding in all thy ways acknowledge him and he shall direct thy paths thank you very very much note the president spoke at 3:08 p.m,TRUE,0.95,0.995334792651057,1430,1495,65,1462.5,1547,1560,0.9243697478991597,0.9453781512605042,0.9663865546218487,windows_part_05
940,-7332056193801011751,"Remarks at the Southern Baptist Convention in Norfolk, Virginia.",1976-06-15,Gerald R. Ford,spoken-addresses-and-remarks,Virginia,https://www.presidency.ucsb.edu/documents/remarks-the-southern-baptist-convention-norfolk-virginia,Proverbs 3:6,"In all thy ways acknowledge him, and he shall direct thy paths.",of a favorite passage of mine from the book of proverbs trust in the lord with all thine heart and lean not unto thine own understanding in all thy ways acknowledge him and he shall direct thy paths thank you very very much note the president spoke at 3:08 p.m at the scope convention center in his opening remarks he referred to dr jaroy weber,TRUE,0.95,0.9861998609122442,1445,1510,65,1477.5,1547,1560,0.9340659340659341,0.9550743374272787,0.9760827407886231,windows_part_05
255,6793859339444218340,Remarks at the Honor America Program.,1976-07-03,Gerald R. Ford,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/remarks-the-honor-america-program,Psalms 100:1,"Make a joyful noise unto the LORD, all ye lands.",be many reverent thanksgivings all over america this week and next but we americans are uncomfortable with too much solemnity we like to make a joyful noise unto the lord to sing our country's praise with grateful hearts laughter and liberty go well together ragtime and jazz marches as well as hymns and spirituals set,TRUE,0.9,0.8352664553877484,75,130,55,102.5,867,880,0.08650519031141868,0.1182237600922722,0.14994232987312572,windows_part_11
1446,-3575758400618048582,Remarks at the Connecticut State Republican Convention in Hartford,1976-07-16,Gerald R. Ford,spoken-addresses-and-remarks,Connecticut,https://www.presidency.ucsb.edu/documents/remarks-the-connecticut-state-republican-convention-hartford,Mark 3:25,"And if a house be divided against itself, that house cannot stand.",future together as a party and as a people it is as true today as it was in lincoln's day that a house divided against itself cannot stand for our party that means joining ranks in a common struggle the republican party this year has demonstrated throughout america the vigor,TRUE,1.0,0.9189543024955358,1085,1135,50,1110.0,1813,1826,0.5984555984555985,0.6122448979591837,0.6260341974627689,windows_part_02
1226,-4911694919468663964,Remarks at the B'nai B'rith Biennial Convention,1976-09-09,Gerald R. Ford,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/remarks-the-bnai-brith-biennial-convention,Romans 14:19,"Let us therefore follow after the things which make for peace, and things wherewith one may edify another.",superiority in every way in remaining vigilant we must never abandon our vision or our spiritual values in the words of the new testament let us therefore follow after the things which make for peace heeding still the old testament which encourages us to seek peace and pursue it as we must never lose our vigilance neither must we ever,TRUE,1.0,0.9885824657844464,2525,2585,60,2555.0,2667,2680,0.9467566554180727,0.958005249343832,0.9692538432695913,windows_part_03
603,-4343225450171942898,"Remarks at Yeshiva of Flatbush High School in Brooklyn, New York",1976-10-12,Gerald R. Ford,spoken-addresses-and-remarks,New York,https://www.presidency.ucsb.edu/documents/remarks-yeshiva-flatbush-high-school-brooklyn-new-york,Micah 6:8,"He hath shewed thee, O man, what is good; and what doth the LORD require of thee, but to do justly, and to love mercy, and to walk humbly with thy God?",expediency my record is one of performance not promises i recall the timeless question asked by a great jewish prophet and i quote what doeth the lord require of thee but to do justly and to love mercy and walk humbly with thy god as i visit with citizens like yourself and neighborhoods like this i am reassured by the goodness of the united states of america a nation which strives to do justice and to love mercy let us walk humbly together in brotherhood with god as our guide thank you very very much note the president spoke at 12:55 p.m in his opening,TRUE,0.95,0.9625210452543814,1325,1430,105,1377.5,1526,1539,0.8682830930537353,0.9026867627785059,0.9370904325032765,windows_part_03
167,246180775934242825,Remarks During an Illinois Whistlestop Tour,1976-10-16,Gerald R. Ford,spoken-addresses-and-remarks,Illinois,https://www.presidency.ucsb.edu/documents/remarks-during-illinois-whistlestop-tour,Mark 3:25,"And if a house be divided against itself, that house cannot stand.",but notice that abe lincoln made a very famous statement in the state of illinois just a few years ago when he said a house divided against itself cannot stand jimmy carter wants to divide america president ford wants to heal america and that's where we're going betty and i are here in the great,TRUE,1.0,0.9552201512733978,980,1035,55,1007.5,8379,8394,0.11695906432748537,0.12024107888769543,0.12352309344790548,windows_part_08
1267,-3426112089482921310,Inaugural Address,1977-01-20,Jimmy Carter,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/inaugural-address-0,Micah 6:8,"He hath shewed thee, O man, what is good; and what doth the LORD require of thee, but to do justly, and to love mercy, and to walk humbly with thy God?",bible my mother gave me just a few years ago opened to a timeless admonition from the ancient prophet micah he hath showed thee o man what is good and what doth the lord require of thee but to do justly and to love mercy and to walk humbly with thy god this inauguration ceremony marks a new beginning a new dedication within our government and a new spirit among us all a president may,TRUE,1.0,0.96696883495049,90,165,75,127.5,1257,1270,0.07159904534606205,0.10143198090692124,0.13126491646778043,windows_part_02
667,-5746675968525618444,Remarks at the Annual National Prayer Breakfast,1977-01-27,Jimmy Carter,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/remarks-the-annual-national-prayer-breakfast-10,2 Chronicles 7:14,"If my people, which are called by my name, shall humble themselves, and pray, and seek my face, and turn from their wicked ways; then will I hear from heaven, and will forgive their sin, and will heal their land.",the reference to micah's admonition about justice and mercy and humility but i had chosen instead first second chronicles 7 14 which congressman wright quoted this morning if my people who are called by my name shall humble themselves and pray and seek my face and turn from their wicked ways then will i hear from heaven and forgive their sins and heal their land when my staff members read the first draft of my speech they rose up in opposition to that verse the second time i wrote my,TRUE,1.0,0.8162641375117622,130,220,90,175.0,1454,1467,0.08940852819807428,0.1203576341127923,0.15130674002751032,windows_part_04
672,-5746675968525618444,Remarks at the Annual National Prayer Breakfast,1977-01-27,Jimmy Carter,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/remarks-the-annual-national-prayer-breakfast-10,Matthew 20:27,"And whosoever will be chief among you, let him be your servant:",ourselves the attributes of the people we represent but when the disciples struggled among themselves for superiority in god's eyes jesus said whosoever would be chief among you let him be his servant and although we use the phrase sometimes glibly public servant it's hard for us to translate the concept of a president of,TRUE,0.95,0.9782624063179836,605,660,55,632.5,1454,1467,0.4160935350756534,0.4350068775790922,0.45392022008253097,windows_part_04
985,3147824746638423259,Secretary of Labor Remarks at the Swearing In of F. Ray Marshall.,1977-01-27,Jimmy Carter,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/secretary-labor-remarks-the-swearing-f-ray-marshall,Matthew 19:30,But many that are first shall be last; and the last shall be first.,confirmed and i think as griffin bell did yesterday in symbolizing his own administration by opening the steel doors you can use a bible verse that the last shall be first that's typical of what the labor department has to do i was quite interested in the attitude and competence and general thrust of the,TRUE,0.9,0.5470102149630849,80,135,55,107.5,617,630,0.12965964343598055,0.17423014586709887,0.2188006482982172,windows_part_08
360,-1317622743787625631,Visit of Prime Minister Menahem Begin of Israel Remarks of the President and the Prime Minister at the Welcoming Ceremony.,1977-07-19,Jimmy Carter,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/visit-prime-minister-menahem-begin-israel-remarks-the-president-and-the-prime-minister-the,Isaiah 32:17,And the work of righteousness shall be peace; and the effect of righteousness quietness and assurance for ever.,to him by quoting from isaiah from a bible which he and i both read given to us by god whom we both worship isaiah said and the work of righteousness shall be peace and the effects of righteousness quietness and assurance forever thank you very much and welcome sir at this point the prime minister responded his opening remarks were in hebrew and the,TRUE,0.95,0.9908673782228812,630,695,65,662.5,1367,1380,0.46086320409656184,0.4846378931967813,0.5084125822970007,windows_part_01
496,-829297320386386646,"Charleston, South Carolina Remarks at the 31st Annual Meeting of the Southern Legislative Conference.",1977-07-21,Jimmy Carter,spoken-addresses-and-remarks,South Carolina,https://www.presidency.ucsb.edu/documents/charleston-south-carolina-remarks-the-31st-annual-meeting-the-southern-legislative,Romans 14:19,"Let us therefore follow after the things which make for peace, and things wherewith one may edify another.",and belief that mr brezhnev expressed with all the difficulties all the conflicts i believe that our planet must finally obey the biblical injunction to follow after the things which make for peace thank you very much note the president spoke at 3:08 p.m in the gaillard municipal auditorium in his opening remarks he referred to state representative john t,TRUE,0.9,0.8944983022845838,3390,3450,60,3420.0,3473,3486,0.9761013532968615,0.984739418370285,0.9933774834437086,windows_part_06
490,4081121811171908845,World Jewish Congress Remarks at the Meeting of the General Council.,1977-11-02,Jimmy Carter,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/world-jewish-congress-remarks-the-meeting-the-general-council,Micah 4:1,"But in the last days it shall come to pass, that the mountain of the house of the LORD shall be established in the top of the mountains, and it shall be exalted above the hills; and people shall flow unto it.",of my favorites--lines and words which no summary or paraphrase could possibly do justice it's from the fourth chapter and the first five verses but in the last days it shall come to pass that the mountain of the house of the lord shall be established in the top of the mountains and it shall be exalted above the hills and people shall flow into it and many nations shall come and say come and let us go up to the mountain of the lord and to the house of,TRUE,0.95,0.9096119835767482,2615,2705,90,2660.0,2906,2919,0.8998623537508603,0.9153475567790778,0.9308327598072953,windows_part_09
505,4081121811171908845,World Jewish Congress Remarks at the Meeting of the General Council.,1977-11-02,Jimmy Carter,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/world-jewish-congress-remarks-the-meeting-the-general-council,Micah 4:2,"And many nations shall come, and say, Come, and let us go up to the mountain of the LORD, and to the house of the God of Jacob; and he will teach us of his ways, and we will walk in his paths: for the law shall go forth of Zion, and the word of the LORD from Jerusalem.",established in the top of the mountains and it shall be exalted above the hills and people shall flow into it and many nations shall come and say come and let us go up to the mountain of the lord and to the house of the god of jacob and he will teach us of his ways and we will walk in his paths and the law shall go forth from zion and the word of the lord from jerusalem and he shall judge among many people and rebuke strong nations afar off and they shall beat their swords into plowshares and their spears into,TRUE,0.95,0.9511841448182952,2660,2765,105,2712.5,2906,2919,0.9153475567790778,0.9334136269786648,0.9514796971782519,windows_part_09
519,4081121811171908845,World Jewish Congress Remarks at the Meeting of the General Council.,1977-11-02,Jimmy Carter,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/world-jewish-congress-remarks-the-meeting-the-general-council,Micah 4:3,"And he shall judge among many people, and rebuke strong nations afar off; and they shall beat their swords into plowshares, and their spears into pruninghooks: nation shall not lift up a sword against nation, neither shall they learn war any more.",walk in his paths and the law shall go forth from zion and the word of the lord from jerusalem and he shall judge among many people and rebuke strong nations afar off and they shall beat their swords into plowshares and their spears into pruning hooks nation shall not lift up a sword against nation neither shall they learn war any more but they shall sit every man under his vine and under his fig tree and none shall make them afraid for the,TRUE,0.9,0.8233806292161523,2720,2805,85,2762.5,2906,2919,0.9359944941500344,0.9506194081211287,0.965244322092223,windows_part_09
524,4081121811171908845,World Jewish Congress Remarks at the Meeting of the General Council.,1977-11-02,Jimmy Carter,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/world-jewish-congress-remarks-the-meeting-the-general-council,Micah 4:4,But they shall sit every man under his vine and under his fig tree; and none shall make them afraid: for the mouth of the LORD of hosts hath spoken it.,plowshares and their spears into pruning hooks nation shall not lift up a sword against nation neither shall they learn war any more but they shall sit every man under his vine and under his fig tree and none shall make them afraid for the mouth of the lord of hosts hath spoken it for all people will walk every one in the name of his god but we will walk in the name of,TRUE,0.95,0.978963861945331,2760,2835,75,2797.5,2906,2919,0.9497591190640055,0.9626634549208534,0.9755677907777013,windows_part_09
527,4081121811171908845,World Jewish Congress Remarks at the Meeting of the General Council.,1977-11-02,Jimmy Carter,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/world-jewish-congress-remarks-the-meeting-the-general-council,Micah 4:5,"For all people will walk every one in the name of his god, and we will walk in the name of the LORD our God for ever and ever.",his vine and under his fig tree and none shall make them afraid for the mouth of the lord of hosts hath spoken it for all people will walk every one in the name of his god but we will walk in the name of the lord our god for ever and ever however we may falter however difficult the path it is our duty to walk together toward the fulfillment of this majestic prophesy,TRUE,0.9,0.6764081465278213,2790,2865,75,2827.5,2906,2919,0.9600825877494839,0.9729869236063318,0.9858912594631797,windows_part_09
1329,8993436899741993633,"Eulogy Delivered at the Funeral Services for Hubert H. Humphrey in St. Paul, Minnesota",1978-01-16,Jimmy Carter,spoken-addresses-and-remarks,Minnesota,https://www.presidency.ucsb.edu/documents/eulogy-delivered-the-funeral-services-for-hubert-h-humphrey-st-paul-minnesota,Romans 3:23,"For all have sinned, and come short of the glory of God;",deep his faith had grown since he became very ill we talked about sin and how we know that everyone sins and we fall short of the glory of god but how god forgives us just a few days ago i was in india and i was visiting the tomb-or the memorial to mahatma gandhi,TRUE,0.9,0.1906478014981342,965,1020,55,992.5,1186,1199,0.8136593591905565,0.8368465430016864,0.8600337268128162,windows_part_12
1256,2054850483713681140,"Atlanta, Georgia Remarks at the Southern Salute to the President Dinner.",1978-01-20,Jimmy Carter,spoken-addresses-and-remarks,Georgia,https://www.presidency.ucsb.edu/documents/atlanta-georgia-remarks-the-southern-salute-the-president-dinner,Exodus 17:11,"And it came to pass, when Moses held up his hand, that Israel prevailed: and when he let down his hand, Amalek prevailed.",we learned from the bible about the fallibilities even of people who were given great responsibility i remember the story of the escape of the israelites from egypt when moses was a man anointed by god to lead and when the israelites were in a battle god told moses hold up your arm and as long as moses held up his arms the israelites won but after an hour or two or three his arm got weary and it began to sink and the israelites began to lose and his brother aaron went and propped up his arm for a while and later on hut propped up moses arm for a while and the israelites won well i don't under any circumstances equate myself with moses but i would like to remind you of this you elected me to be president you gave me a job to do as long as i'm in the white,TRUE,0.9,0.1658490924797598,1575,1730,155,1652.5,1968,1981,0.8003048780487805,0.8396849593495935,0.8790650406504065,windows_part_07
1159,1965195439614886470,Remarks at the 26th Annual National Prayer Breakfast,1978-02-02,Jimmy Carter,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/remarks-the-26th-annual-national-prayer-breakfast,1 Kings 3:9,"Give therefore thy servant an understanding heart to judge thy people, that I may discern between good and bad: for who is able to judge this thy so great a people?",about the time described in the first book of kings i believe when god said to solomon what do you want from me and solomon said give thy servant an understanding mind to govern your people that i might discern between good and evil and god said that's such a fine prayer that i will not only grant you wisdom but i will grant you,TRUE,0.9,0.7883825863190222,1065,1130,65,1097.5,1257,1270,0.847255369928401,0.8731105807478122,0.8989657915672236,windows_part_07
908,-8623194384689061754,Visit of President Sadat of Egypt Remarks on the Departure of the Egyptian President.,1978-02-08,Jimmy Carter,spoken-addresses-and-remarks,"Washington, DC",https://www.presidency.ucsb.edu/documents/visit-president-sadat-egypt-remarks-the-departure-the-egyptian-president,Matthew 5:9,Blessed are the peacemakers: for they shall be called the children of God.,no nobler calling on this earth than the seeking for peace for it is that reason which caused the bible to say that peacemakers shall be called the sons of god i'm honored to be with the world's foremost peacemaker president sadat and to share with him a partnership in this worthy endeavor president sadat,TRUE,0.9,0.6841454942466467,385,440,55,412.5,808,821,0.47648514851485146,0.510519801980198,0.5445544554455446,windows_part_06
6,3700030813931741703,"Remarks at the 100th Anniversary Luncheon of the Los Angeles County Bar Association in Los Angeles, California",1978-05-04,Jimmy Carter,spoken-addresses-and-remarks,California,https://www.presidency.ucsb.edu/documents/remarks-the-100th-anniversary-luncheon-the-los-angeles-county-bar-association-los-angeles,Amos 5:24,"But let judgment run down as waters, and righteousness as a mighty stream.",the common law it comes from the roots of our western heritage with the prophet amos who said let justice roll down like waters and righteousness like an ever-flowing stream thank you very much note the president spoke at 12:13 p.m at the dorothy chandler pavilion of the los angeles,TRUE,0.95,0.9108858050300008,3925,3975,50,3950.0,4042,4055,0.97105393369619,0.9772389905987136,0.983424047501237,windows_part_09
1454,221728626216485223,"Berlin, Federal Republic of Germany Remarks at a Wreathlaying Ceremony at the Airlift Memorial",1978-07-15,Jimmy Carter,spoken-addresses-and-remarks,Germany,https://www.presidency.ucsb.edu/documents/berlin-federal-republic-germany-remarks-wreathlaying-ceremony-the-airlift-memorial,Matthew 5:14,Ye are the light of the world. A city that is set on an hill cannot be hid.,as the airlift memorial scholarships close contact between generations that had not yet been born when our fates were first bonded together the bible says a city that is set on a hill cannot be hidden what has been true of my own land for 3 1/2 centuries is equally true here in berlin as a city of human freedom human hope and human rights berlin is a light to the whole world a city on a hill-it cannot be hidden the eyes of all people are upon you was immer sei berlin bleibt frei no matter what happens berlin,TRUE,0.9,0.9904626976645065,855,955,100,905.0,995,1012,0.8592964824120602,0.9095477386934674,0.9597989949748744,windows_part_07
